landing,roiID,basin,ISO3,continent,initialDamage,subsequentDamage,initialResistance,reactRate,recoverRate,fullRecovery,lon,lat,preEVI,patchSize,coastDistM,speed,trackDist,localWind,bathymetry_mean,alphaDiversity_mean,canopyHeight_mean,stormFreq_mean,totalPrec_value,diversity
Melor2015_2015344N07145_2015121400,144,WP,PHL,Asia,0.048922501,-0.217678453,0.951077499,-0.043535691,0.240774643,Y,125.0403484,11.73395404,0.37461207,1953829.402,314.5951829,12.038,110157.6235,70.03419124,0.000258286,4,1.068762279,0.100000001,410.4402896,4
Melor2015_2015344N07145_2015121400,145,WP,PHL,Asia,0.292006771,-0.03858819,0.707993229,-0.006431365,0.060351879,Y,125.0403487,12.65921878,0.439271948,1947021.271,1123.266032,12.038,47982.41062,119.1032922,0.002280729,4,7.427165354,0.25,473.8958307,4
Melor2015_2015344N07145_2015121400,148,WP,PHL,Asia,0.004115804,-0.359465171,0.995884196,-0.359465171,0.25854972,Y,125.0807727,12.61879463,0.208679432,973664.6698,124.4308396,12.038,52230.5507,114.8861814,0.005338988,4,8.220472441,0.25,241.8265448,4
Michael2018_2018280N18273_2018100818,0,NAt,CUB,North America,-0.055367256,-0.177044685,1.055367256,-0.019671632,0.068474902,Y,-84.90581401,21.88761117,0.41249718,4629217.373,1303.205569,18.52,28966.26891,130.8192154,0.002416959,3,6.222309505,0.050000001,487.9707155,3
Michael2018_2018280N18273_2018100818,2,NAt,CUB,North America,-0.066507684,-0.162736517,1.066507684,-0.162736517,0.144155271,Y,-84.87796677,21.87593356,0.434869752,1851838.558,1103.256388,18.52,30171.37351,130.4118325,0.001124106,3,8.021653543,0.050000001,188.1720147,3
Michelle2001_2001303N13276_2001110412,6,NAt,CUB,North America,0.137224386,0,0.862775614,NA,0.009765407,Y,-82.87472397,21.56152333,0.369479356,3711781.57,8220.567149,26.23666667,93269.66838,68.60181935,0.002257509,3,10.44062807,0.125,821.0982357,3
Michelle2001_2001303N13276_2001110412,21,NAt,CUB,North America,0.086524176,-0.077209579,0.913475824,-0.015441916,0.053965428,Y,-82.58277038,21.64506687,0.275389778,4637048.727,247.3366435,26.23666667,82627.17641,67.89554472,0.000525188,3,0,0.125,767.7660043,3
Michelle2001_2001303N13276_2001110412,27,NAt,CUB,North America,0.160478503,-0.239004986,0.839521497,-0.023900499,0.16847715,Y,-82.46823611,21.7030082,0.262478403,3708073.492,740.3022165,26.23666667,72761.53132,64.4894057,0.000463962,3,0,0.125,635.1835567,3
Michelle2001_2001303N13276_2001110412,41,NAt,CUB,North America,-0.011605519,-0.192153809,1.011605519,-0.038430762,0.089197101,Y,-82.07971494,22.40144808,0.293159435,922470.5663,2330.035889,26.23666667,96649.47664,37.75658571,0.00042413,3,2.433070866,0.050000001,89.15851704,3
Michelle2001_2001303N13276_2001110412,42,NAt,CUB,North America,-0.008274295,-0.182764337,1.008274295,-0.036552867,0.073459784,Y,-82.07522336,22.33856694,0.354575092,3691549.369,661.6227715,26.23666667,94022.94812,39.11875361,0.000452539,3,4.338567223,0.050000001,286.1873609,3
Michelle2001_2001303N13276_2001110412,66,NAt,CUB,North America,0.077408056,-0.018103729,0.922591944,-0.009051864,0.048010221,Y,-81.81022036,22.23076817,0.333374373,923599.1852,3260.196993,26.23666667,64571.55384,39.60170808,0.000209798,3,9,0.100000001,76.80949573,3
Michelle2001_2001303N13276_2001110412,69,NAt,CUB,North America,0.1392726,-0.088806343,0.8607274,-0.014801057,0.169654249,Y,-81.78776247,22.18585259,0.326298014,1847789.663,680.4825731,26.23666667,61352.66049,40.37951606,0.000256287,3,2.776031434,0.100000001,157.8044978,3
Michelle2001_2001303N13276_2001110412,74,NAt,CUB,North America,0.163410481,-0.024797258,0.836589519,-0.004132876,0.062302562,Y,-81.74990579,22.18328562,0.236313151,6467381.858,1115.871429,26.23666667,57453.86247,40.05398292,0.000161663,3,2.948962423,0.100000001,645.5734083,3
Michelle2001_2001303N13276_2001110412,77,NAt,CUB,North America,0.002166534,-0.191795514,0.997833466,-0.047948878,0.034655179,Y,-81.73835513,22.63501005,0.388349492,920912.8772,506.6314311,26.23666667,81353.74072,31.71754927,0.003210508,3,3.37007874,0.100000001,92.0051575,3
Michelle2001_2001303N13276_2001110412,82,NAt,CUB,North America,0.32889677,0,0.67110323,NA,0.025442583,Y,-81.61708228,22.15441072,0.232103516,3696405.706,222.5280932,26.23666667,43434.24249,39.22090493,0.002449514,3,4.659783677,0.100000001,366.4491235,3
Michelle2001_2001303N13276_2001110412,86,NAt,CUB,North America,0.25167939,-0.006561132,0.74832061,-0.001312226,0.063436747,Y,-81.58564153,22.20381871,0.236045145,923776.6392,2120.557745,26.23666667,41406.23212,37.91068799,0.0050735,3,9.228346457,0.100000001,111.7795799,3
Michelle2001_2001303N13276_2001110412,90,NAt,CUB,North America,0.165719866,0,0.834280134,NA,0.049284175,Y,-81.55869208,22.28466709,0.302595947,923243.6642,10571.68807,26.23666667,42302.25824,36.16208913,0.008147523,3,9.181102362,0.100000001,124.3888143,3
Michelle2001_2001303N13276_2001110412,91,NAt,CUB,North America,0.209971111,0,0.790028889,NA,0.089476341,Y,-81.56318337,22.19932706,0.282646007,1847612.384,2706.828366,26.23666667,39044.12633,37.75337767,0.006895717,3,5.523622047,0.100000001,228.7554752,3
Michelle2001_2001303N13276_2001110412,93,NAt,CUB,North America,0.194318043,-0.216194646,0.805681957,-0.043238929,0.052862219,Y,-81.53623448,22.1903439,0.223956324,1847730.573,695.2990708,26.23666667,36097.60799,37.62492096,0.008441873,3,0,0.100000001,155.2563151,3
Michelle2001_2001303N13276_2001110412,108,NAt,CUB,North America,0.192379631,0,0.807620369,NA,0.032936505,Y,-81.4778437,22.22178502,0.30590526,923658.3592,3296.090035,26.23666667,31690.79466,36.43184096,0.006261624,3,0.625984252,0.100000001,108.0332463,3
Michelle2001_2001303N13276_2001110412,109,NAt,CUB,North America,0.235998152,-0.064677775,0.764001848,-0.064677775,0.142542442,Y,-81.4778437,22.19483556,0.311970602,923835.7451,789.2586508,26.23666667,30530.66527,36.89822839,0.005675761,3,7.901574803,0.100000001,83.954504,3
Michelle2001_2001303N13276_2001110412,118,NAt,CUB,North America,0.276079704,0,0.723920296,NA,0.067331589,Y,-81.37004587,22.18585241,0.310203422,923894.8283,2814.736949,26.23666667,19968.82373,35.83921481,0.000441654,3,9.503937008,0.100000001,73.32837652,3
Michelle2001_2001303N13276_2001110412,123,NAt,CUB,North America,0.140043328,0,0.859956672,NA,0.036153981,Y,-81.23978909,23.0856645,0.327239626,5507158.635,1420.028338,26.23666667,94164.64538,23.88747079,0.000368515,3,8.064875491,0.100000001,1012.948535,3
Michelle2001_2001303N13276_2001110412,125,NAt,CUB,North America,0.042770063,-0.409892083,0.957229937,-0.136630694,0.374295721,Y,-81.18139966,23.17399922,0.325893336,917259.8483,436.4602854,26.23666667,101491.9607,22.84875719,0.002653189,3,0,0.100000001,148.7625415,3
Michelle2001_2001303N13276_2001110412,127,NAt,CUB,North America,0.093231965,-0.190762765,0.906768035,-0.038152553,0.154810296,Y,-81.1544502,23.19196553,0.338573308,917136.681,438.7766587,26.23666667,102671.7369,22.58410951,0.002687564,3,0.196850394,0.100000001,125.4507888,3
Michelle2001_2001303N13276_2001110412,128,NAt,CUB,North America,0.301708717,0,0.698291283,NA,0.070743468,Y,-81.14097547,23.01230342,0.396160206,3673457.241,1400.890795,26.23666667,83067.62392,24.10591265,0.000360846,3,5.24828263,0.100000001,515.9033505,3
Michelle2001_2001303N13276_2001110412,134,NAt,CUB,North America,0.188737952,-0.007819512,0.811262048,-0.001303252,0.100137659,Y,-80.92170599,23.24994763,0.22391264,10084202.35,1249.785844,26.23666667,105771.1518,21.16293956,0.000285033,3,3.759100642,0.075000003,1638.505339,3
Michelle2001_2001303N13276_2001110412,137,NAt,CUB,North America,0.158120608,-0.18719979,0.841879392,-0.031199965,0.126925339,Y,-80.87417592,23.24047479,0.253858587,4583940.232,445.3483994,26.23666667,104726.7238,21.03480642,0.001134975,3,0,0.075000003,471.3653985,3
Michelle2001_2001303N13276_2001110412,138,NAt,CUB,North America,0.089075226,-0.096778677,0.910924774,-0.032259559,0.049746041,Y,-80.85351413,23.13582128,0.265065249,3670085.134,562.6937553,26.23666667,93165.55603,21.72098725,0.000154647,3,2.928290766,0.075000003,564.2000599,3
Michelle2001_2001303N13276_2001110412,144,NAt,CUB,North America,0.272521899,0,0.727478101,NA,0.12621601,Y,-80.65139364,23.07518454,0.371704437,917935.6565,964.9628552,26.23666667,89991.34365,21.2029611,1.71135884302501e-05,3,6.834645669,0.075000003,107.9154101,3
Michelle2001_2001303N13276_2001110412,147,NAt,CUB,North America,0.39482942,0,0.60517058,NA,0.038679455,Y,-80.62444385,23.0751844,0.352607081,3671716.659,424.1950865,26.23666667,90815.44018,21.07175802,8.73288873288873e-05,3,5.347740668,0.075000003,414.9635979,3
Michelle2001_2001303N13276_2001110412,150,NAt,CUB,North America,0.325602941,-0.021551451,0.674397059,-0.007183817,0.041324459,Y,-80.59150555,23.04823474,0.252043714,2754358.46,430.1485937,26.23666667,89116.7965,21.09302162,0.00035369,3,3.876802097,0.075000003,315.2677873,3
Michelle2001_2001303N13276_2001110412,153,NAt,CUB,North America,0.172628852,-0.133651886,0.827371148,-0.044550629,0.073442339,Y,-80.56156211,23.00331932,0.353174037,918425.4386,2899.545538,26.23666667,85665.92735,21.24519191,0.000154657,3,7.307086614,0.075000003,106.7727339,3
Michelle2001_2001303N13276_2001110412,155,NAt,CUB,North America,0.127439668,-0.163198199,0.872560332,-0.0543994,0.105900487,Y,-80.56380777,23.02577729,0.212243119,3673116.056,602.0914789,26.23666667,87864.57158,21.10562806,0.000228592,3,4.510805501,0.075000003,430.573709,3
Michelle2001_2001303N13276_2001110412,163,NAt,CUB,North America,-0.029603072,-0.278490486,1.029603072,-0.046415081,0.070158998,Y,-80.48819985,23.1710054,0.317339086,5503890.343,436.4682787,26.23666667,81071.77454,19.80882367,0.000926364,3,4.576193591,0.075000003,717.5524739,3
Michelle2001_2001303N13276_2001110412,178,NAt,CUB,North America,0.26570941,-0.208308781,0.73429059,-0.06943626,0.039211255,Y,-80.32030051,22.96995341,0.199109251,6430644.047,423.5654068,26.23666667,65173.87906,20.21391314,3.75267414557788e-05,3,0.286995516,0.075000003,726.259252,3
Michelle2001_2001303N13276_2001110412,183,NAt,CUB,North America,0.326553392,-0.034174434,0.673446608,-0.005695739,0.213158319,Y,-80.28308437,22.90450464,0.360182895,919096.5296,403.0707392,26.23666667,63587.62322,20.40376664,0.000313824,3,0,0.075000003,107.7809858,3
Michelle2001_2001303N13276_2001110412,184,NAt,CUB,North America,0.140378106,-0.223196405,0.859621894,-0.055799101,0.048596735,Y,-80.26362204,22.98909658,0.184347188,11022318.16,1408.911016,26.23666667,59040.50339,19.81374144,0.000156362,3,2.488387308,0.075000003,1260.261899,3
Michelle2001_2001303N13276_2001110412,187,NAt,CUB,North America,-0.095585022,-0.223336832,1.095585022,-0.044667366,0.017905879,Y,-80.24715216,22.90151037,0.263152411,2757350.468,118.0059886,26.23666667,60263.25579,20.22913079,0.000302818,3,2.294502618,0.075000003,343.8053861,3
Michelle2001_2001303N13276_2001110412,195,NAt,CUB,North America,-0.025839504,-0.261141299,1.025839504,-0.05222826,0.047084176,Y,-80.21121955,22.90749914,0.293914107,2757228.7,79.26612284,26.23666667,56596.88492,20.00442996,0.000274738,3,0.155759162,0.075000003,356.5004586,3
Michelle2001_2001303N13276_2001110412,205,NAt,CUB,North America,0.060870978,-0.122987457,0.939129022,-0.020497909,0.073968949,Y,-80.12767519,22.93864125,0.316886667,9188650.069,944.2168148,26.23666667,47356.42213,19.40042564,0.000323569,3,6.863368669,0.075000003,1077.323425,3
Michelle2001_2001303N13276_2001110412,206,NAt,CUB,North America,0.232269373,0,0.767730627,NA,0.226257948,Y,-80.0982878,23.00588602,0.26371458,6428959.39,416.4729274,26.23666667,42120.31408,18.90148887,0.000488608,3,0,0.075000003,819.8557424,3
Michelle2001_2001303N13276_2001110412,207,NAt,CUB,North America,0.213752582,0,0.786247418,NA,0.019833499,Y,-80.07133876,23.04695181,0.403711293,6426897.682,474.5082253,26.23666667,38486.12707,18.5619145,0.006468787,3,4.040942232,0.075000003,824.6357901,3
Michelle2001_2001303N13276_2001110412,219,NAt,CUB,North America,0.0413331,-0.10202303,0.9586669,-0.10202303,0.104333856,Y,-79.84034327,22.94813714,0.305705977,6431629.617,408.6157026,26.23666667,22192.97258,44.16359036,0.000943116,3,0,0.050000001,715.8478341,3
Michelle2001_2001303N13276_2001110412,230,NAt,CUB,North America,0.093494079,0,0.906505921,NA,0.053983405,Y,-79.56606077,22.60560901,0.40320603,10132155.92,807.4768597,26.23666667,56724.48761,44.17958072,0.000344567,3,3.371336669,0.050000001,1359.363771,3
Michelle2001_2001303N13276_2001110412,239,NAt,CUB,North America,-0.095096573,-0.433415281,1.095096573,-0.216707641,0.673815396,Y,-79.39195553,22.60446756,0.298632456,4605664.11,417.6901072,26.23666667,63572.24529,43.27819574,0.000211579,3,3.799058085,0.050000001,389.8961525,3
Michelle2001_2001303N13276_2001110412,241,NAt,CUB,North America,0.048864666,-0.089924365,0.951135334,-0.089924365,0.150022949,Y,-79.37578511,22.6529766,0.341429518,6445546.946,97.8680159,26.23666667,59850.05282,43.03502917,0.002510042,3,0,0.050000001,750.9799955,3
Michelle2001_2001303N13276_2001110412,242,NAt,CUB,North America,0.231836646,0,0.768163354,NA,0.045355243,Y,-79.34883648,22.41043123,0.474061401,922410.9385,428.1078901,26.23666667,84805.40692,43.68267142,0.000190463,3,8.905511811,0.050000001,155.6615564,3
Michelle2001_2001303N13276_2001110412,244,NAt,CUB,North America,0.178862677,0,0.821137323,NA,0.075480932,Y,-79.3263786,22.40144826,0.495448169,1844941.139,341.0949955,26.23666667,86706.98194,43.58947426,0.000192585,3,7.671905697,0.050000001,308.1666399,3
Mick2009_2009346S10172_2009121400,4,SP,FJI,Oceania,0.227291177,-0.024491184,0.772708823,-0.024491184,0.097488948,Y,177.3297841,-17.86403737,0.476854414,2848959.486,330.3384336,16.05066667,58626.79226,75.23421196,0.004551575,2,0.979057592,0.075000003,537.0901366,2
Mick2009_2009346S10172_2009121400,43,SP,FJI,Oceania,0.108461907,-0.062179897,0.891538093,-0.020726632,0.199916023,Y,178.3014617,-18.95698779,0.570195185,1887298.909,194.8388232,16.05066667,50809.91092,60.61114782,0.005680432,2,8.306483301,0.025,376.1691584,2
Mick2009_2009346S10172_2009121400,52,SP,FJI,Oceania,0.090179154,-0.182557455,0.909820846,-0.182557455,0.083836702,Y,178.4317175,-18.98393709,0.609269749,943496.8884,1372.021644,16.05066667,42402.11518,79.96777396,-0.001386659,2,1.539370079,0.025,202.8343398,2
Mick2009_2009346S10172_2009121400,57,SP,FJI,Oceania,0.055932522,-0.046677481,0.944067478,-0.046677481,0.109867946,Y,178.508074,-17.61400622,0.564316875,1901974.046,684.7980651,16.05066667,72939.72081,72.06358974,0.006928051,2,15.07086614,0.025,387.0837164,2
Mick2009_2009346S10172_2009121400,74,SP,FJI,Oceania,0.010107561,-0.187163415,0.989892439,-0.046790854,0.236229298,Y,178.755111,-17.70832939,0.44636831,950488.6912,264.8493253,16.05066667,80320.30368,66.52293347,0.000236224,2,0.452755906,0.025,204.2735437,2
Mick2009_2009346S10172_2009121400,75,SP,FJI,Oceania,-0.115722158,-0.320994827,1.115722158,-0.106998276,0.250321759,Y,178.7640941,-17.72629569,0.470387726,950393.4782,346.9973674,16.05066667,79679.42043,66.27099256,0.001075566,2,0.511811024,0.025,204.2735437,2
Mindulle2010_2010233N17119_2010082400,0,WP,VNM,Asia,0.084047765,-0.417468737,0.915952235,-0.083493747,0.418353175,Y,105.7130952,19.14954675,0.218531129,942554.7824,2570.519181,16.668,29668.78247,82.10608916,-0.000274625,6,3.149606299,0,304.0825,6
Mindulle2010_2010233N17119_2010082400,10,WP,VNM,Asia,-0.151742747,-0.674451241,1.151742747,-0.134890248,0.343882728,Y,106.4092898,17.86944741,0.305971911,1899262.999,4653.051667,16.668,85297.54378,62.30782601,0.001549568,6,5.230314961,0.100000001,404.308879,6
Mirinae2009_2009299N12153_2009103012,33,WP,PHL,Asia,0.059450139,-0.234119812,0.940549861,-0.029264977,0.15637356,Y,121.9905682,13.84499491,0.54545329,1937554.235,1742.658154,25.928,53227.852,59.39684225,0.006539199,4,9.178781925,0.200000003,306.1613356,4
Mirinae2009_2009299N12153_2009103012,52,WP,PHL,Asia,-0.16017549,-0.547164141,1.16017549,-0.091194024,0.240170839,Y,122.098366,13.47219415,0.493878883,970310.1276,1915.785727,25.928,95957.71723,41.74939096,0.00082114,4,19.83464567,0.200000003,92.06957843,4
Mirinae2009_2009299N12153_2009103012,53,WP,PHL,Asia,-0.052421628,-0.432661957,1.052421628,-0.072110326,0.260449264,Y,122.098366,13.45422784,0.409233161,970382.9704,2697.594869,25.928,97823.55923,41.22051897,0.002167105,4,3.531496063,0.200000003,92.06957843,4
Mirinae2009_2009299N12153_2009103012,57,WP,PHL,Asia,0.212459858,0,0.787540142,NA,0.35930995,Y,122.1432818,13.73270558,0.281915788,969243.1889,484.862403,25.928,72295.23891,49.91450552,0.003236088,4,10.61023622,0.200000003,155.7073981,4
Mirinae2009_2009299N12153_2009103012,86,WP,PHL,Asia,-0.111328888,-0.34107998,1.111328888,-0.34107998,0.291631326,Y,122.4217595,13.93033495,0.436159513,968420.4198,4086.352291,25.928,79673.63263,47.03410543,-0.002897512,4,0,0.200000003,226.3604232,4
Mirinae2009_2009299N12153_2009103012,90,WP,PHL,Asia,0.028287334,-0.259686585,0.971712666,-0.043281097,0.050283297,Y,122.5834562,13.92135179,0.43611564,968458.0684,285.4775153,25.928,95753.22715,44.29495826,0.000178658,4,0.354330709,0.200000003,222.5065621,4
Mirinae2009_2009299N12153_2009103012,98,WP,PHL,Asia,0.414858615,0,0.585141385,NA,0.214282342,Y,122.8125268,14.25821998,0.392303886,1934059.915,1321.152053,25.928,64233.35948,60.54678211,-0.000722648,4,10.96062992,0.174999997,659.4684145,4
Mitag2007_2007324N10140_2007112512,6,WP,PHL,Asia,-0.056879129,-0.198545829,1.056879129,-0.066181943,0.20569234,Y,121.56836,18.34555445,0.438038389,1894109.271,3720.248433,19.909,46904.80061,94.0781811,0.005433933,4,0.434184676,0.275000006,686.6982205,4
Mitag2007_2007324N10140_2007112512,8,WP,PHL,Asia,0.23975571,-0.241395763,0.76024429,-0.241395763,0.172237073,Y,121.6896325,18.34106315,0.200660046,1894158.517,161.6690833,19.909,59691.14162,85.91019328,0.006475303,4,0,0.275000006,755.1010422,4
Mitag2007_2007324N10140_2007112512,11,WP,PHL,Asia,-0.129781515,-0.361454004,1.129781515,-0.361454004,0.228823818,Y,121.8243801,18.28267244,0.318612511,1894797.456,168.3485427,19.909,74065.51833,79.83874833,0.004178753,4,6.525590551,0.275000006,948.8193233,4
Mitag2007_2007324N10140_2007112512,12,WP,PHL,Asia,-0.054356592,-0.290669952,1.054356592,-0.290669952,0.330542944,Y,121.8692957,18.25796863,0.363941284,3790112.271,839.7610064,19.909,79021.19044,81.18509956,0.003556949,4,7.329076621,0.275000006,1695.361287,4
Mitag2007_2007324N10140_2007112512,20,WP,PHL,Asia,0.000982672,-0.358443597,0.999017328,-0.119481199,0.358947082,Y,122.3498943,17.33494987,0.373083839,952446.2611,707.7613109,19.909,47449.52857,100.7735646,-9.14E-05,4,18.66535433,0.400000006,363.6426304,4
Mitag2007_2007324N10140_2007112512,21,WP,PHL,Asia,0.094966576,-0.183515176,0.905033424,-0.183515176,0.126258513,Y,122.3678606,17.34393303,0.440384918,952399.6384,69.92032948,19.909,48741.93958,99.78540518,0.002720677,4,22.26771654,0.400000006,345.4147178,4
Molave2020_2020296N09137_2020102506,4,WP,PHL,Asia,0.219186012,0,0.780813988,NA,0.093799665,Y,120.7299326,13.07693524,0.396363079,2915671.83,764.4618906,26.854,36683.21676,70.45060314,0.009067606,4,0.085190039,0.174999997,730.8626892,4
Molave2020_2020296N09137_2020102506,11,WP,PHL,Asia,0.322595358,0,0.677404642,NA,0.134344449,Y,121.1581294,13.40332332,0.364633631,2911749.364,532.3853208,26.854,74038.70704,69.65534333,0.00475182,4,3.922673657,0.200000003,911.263068,4
Molave2020_2020296N09137_2020102506,21,WP,PHL,Asia,0.094975472,-0.21957835,0.905024528,-0.21957835,0.347216609,Y,121.7390399,13.97525071,0.433993427,968231.8196,2645.769252,26.854,89327.39115,63.61429786,-0.000589214,4,12.66535433,0.200000003,339.6466352,4
Molave2020_2020296N09137_2020102506,24,WP,PHL,Asia,0.000490297,-0.184227247,0.999509703,-0.184227247,0.07612475,Y,121.8917535,13.87643603,0.478775535,968645.9544,232.7626079,26.854,78712.4507,67.62133366,0.008304865,4,1.338582677,0.200000003,283.9007142,4
Molave2020_2020296N09137_2020102506,28,WP,PHL,Asia,0.216350615,-0.106850233,0.783649385,-0.053425117,0.120169713,Y,122.0085345,14.10101485,0.436946628,967700.5739,10.81309836,26.854,105523.0923,59.58107738,0.000289061,4,0.255905512,0.174999997,340.4542182,4
Molave2020_2020296N09137_2020102506,32,WP,PHL,Asia,0.182121864,0,0.817878136,NA,0.004125518,Y,122.0803997,13.82253711,0.517487486,968870.6319,4693.806308,26.854,78212.80587,67.83002046,0.003915505,4,14.84251969,0.200000003,283.3979239,4
Molave2020_2020296N09137_2020102506,34,WP,PHL,Asia,0.191697582,0,0.808302418,NA,0.146124422,Y,122.0759081,13.46321112,0.500557606,1940693.132,1681.274326,26.854,43847.81373,89.58621287,-0.001503794,4,13.60314342,0.200000003,491.4621137,4
Molave2020_2020296N09137_2020102506,37,WP,PHL,Asia,0.178733026,0,0.821266974,NA,0.136343064,Y,122.098366,13.45422784,0.48377213,970382.9704,2697.594869,26.854,44842.38152,88.64508427,0.002167105,4,3.531496063,0.200000003,249.1177238,4
Molave2020_2020296N09137_2020102506,38,WP,PHL,Asia,0.109054658,-0.193839827,0.890945342,-0.193839827,0.057103211,Y,122.1163323,13.43626154,0.396994799,970455.7178,772.3292092,26.854,44946.51991,88.548156,0.003027904,4,2.74015748,0.200000003,258.057964,4
Molave2020_2020296N09137_2020102506,40,WP,PHL,Asia,0.199929287,-0.082044296,0.800070713,-0.041022148,0.29034165,Y,122.1387904,14.01567485,0.439245145,1936123.135,695.7398571,26.854,100506.6897,63.02157948,0.000388371,4,0,0.174999997,641.7813348,4
Molave2020_2020296N09137_2020102506,48,WP,PHL,Asia,0.055609885,-0.154986676,0.944390115,-0.051662225,0.264711758,Y,122.2510796,13.91686013,0.49587849,1936953.762,446.1172562,26.854,95932.8136,66.95784297,-0.001631217,4,0.777996071,0.200000003,619.6169676,4
Molave2020_2020296N09137_2020102506,50,WP,PHL,Asia,0.284068564,0,0.715931436,NA,0.105538838,Y,122.2959953,14.02914963,0.562913569,968004.7139,140.5971818,26.854,109182.31,66.1422783,0.000568248,4,5.960629921,0.174999997,282.9001253,4
Molave2020_2020296N09137_2020102506,55,WP,PHL,Asia,0.14228383,-0.075343218,0.85771617,-0.025114406,0.320506342,Y,122.3858269,14.02016647,0.528939876,968042.6243,6763.073124,26.854,113443.4247,68.37009487,-0.002588731,4,4.200787402,0.174999997,283.1706649,4
Molave2020_2020296N09137_2020102506,56,WP,PHL,Asia,0.09845259,-0.236122354,0.90154741,-0.078707451,0.483280484,Y,122.4217595,13.93033495,0.488958626,968420.4198,4086.352291,26.854,106119.5578,71.20733577,-0.002897512,4,0,0.200000003,305.7886908,4
Molave2020_2020296N09137_2020102506,59,WP,PHL,Asia,0.200695267,-0.113393948,0.799304733,-0.113393948,0.380073598,Y,122.5834562,13.92135179,0.450251926,968458.0684,285.4775153,26.854,92162.80398,76.2387314,0.000178658,4,0.354330709,0.200000003,307.1587285,4
Molave2020_2020296N09137_2020102506,60,WP,PHL,Asia,0.131096555,0,0.868903445,NA,0.129953252,Y,122.5924394,13.51710991,0.468122265,970127.6031,236.9246801,26.854,68362.55576,87.96948748,-0.001343649,4,2.74015748,0.200000003,247.4375291,4
Molave2020_2020296N09137_2020102506,63,WP,PHL,Asia,0.163024951,-0.007418805,0.836975049,-0.002472935,0.222428637,Y,122.7810856,13.77762135,0.544919189,969057.2081,267.6903607,26.854,65734.6851,89.60993772,0.005488018,4,1.622047244,0.200000003,306.12016,4
Molave2020_2020296N09137_2020102506,64,WP,PHL,Asia,0.119324189,-0.092562492,0.880675811,-0.092562492,0.080547309,Y,122.8439677,13.73270558,0.607487325,969243.1889,203.9147491,26.854,57442.63611,95.4093114,-0.000486258,4,8.374015748,0.200000003,310.0992524,4
Molave2020_2020296N09137_2020102506,65,WP,PHL,Asia,-0.07318949,-0.615295655,1.07318949,-0.615295655,0.178253038,Y,122.8529508,13.71473928,0.471845315,969317.4144,192.1030377,26.854,55311.64241,97.07440934,-0.00120735,4,8.763779528,0.200000003,304.8809134,4
Molave2020_2020296N09137_2020102506,74,WP,PHL,Asia,0.194701098,0,0.805298902,NA,0.048310932,Y,123.1404117,13.71473928,0.565184817,969317.4144,1253.355045,26.854,41111.58169,110.5311431,0.001109542,4,0.87007874,0.224999994,318.0670883,4
Molave2020_2020296N09137_2020102506,75,WP,PHL,Asia,0.180903772,-0.000511505,0.819096228,-0.000511505,0.158944145,Y,123.1493949,13.69677297,0.585317524,969391.5446,3237.909785,26.854,38989.21742,112.9638235,0.001109542,4,9.57480315,0.224999994,301.3468601,4
Molave2020_2020296N09137_2020102506,76,WP,PHL,Asia,0.299232738,-0.101349422,0.700767262,-0.101349422,0.114839806,Y,123.1673612,13.72372243,0.521248214,969280.3136,1485.475222,26.854,41752.28565,109.8208691,0.00112405,4,0.803149606,0.224999994,318.999253,4
Molave2020_2020296N09137_2020102506,80,WP,PHL,Asia,0.15724882,-0.130971983,0.84275118,-0.130971983,0.105226575,Y,123.2482096,13.98423386,0.59630596,968194.0281,1099.315206,26.854,70794.90538,86.52500066,0.000139725,4,13.0511811,0.224999994,333.4051059,4
Molave2020_2020296N09137_2020102506,82,WP,PHL,Asia,0.308241676,-0.092321692,0.691758324,-0.092321692,0.156282685,Y,123.275159,14.00220017,0.530260322,968118.3738,353.8789714,26.854,73056.30211,85.24136294,-0.000891319,4,5.267716535,0.274999991,312.8833394,4
Molave2020_2020296N09137_2020102506,83,WP,PHL,Asia,0.320495395,0,0.679504605,NA,0.127444722,Y,123.2931253,14.04711593,0.514745389,967928.8216,604.6432184,26.854,78253.44355,82.4885241,-0.001581626,4,4.751968504,0.324999988,314.0667451,4
Molave2020_2020296N09137_2020102506,84,WP,PHL,Asia,0.140256556,-0.272940502,0.859743444,-0.090980167,0.358722599,Y,123.3110916,13.87643603,0.611562603,968645.9544,1108.144675,26.854,59822.44248,93.6393861,0.001332,4,4.566929134,0.224999994,343.9390411,4
Molave2020_2020296N09137_2020102506,85,WP,PHL,Asia,0.18291887,0,0.81708113,NA,0.061656198,Y,123.3350465,13.97525051,0.47686232,2904695.435,1694.716143,26.854,71118.95785,86.33764316,-0.003010534,4,4.712041885,0.224999994,952.4198464,4
Molave2020_2020296N09137_2020102506,86,WP,PHL,Asia,0.232495795,-0.224841243,0.767504205,-0.224841243,0.158925515,Y,123.3290579,13.93033495,0.593266177,968420.4198,286.572558,26.854,66093.98786,89.3805164,-0.002344253,4,0,0.224999994,372.4496935,4
Molave2020_2020296N09137_2020102506,87,WP,PHL,Asia,0.284348637,-0.02217341,0.715651363,-0.004434682,0.257460047,Y,123.3290579,13.7866045,0.485753475,969019.9405,494.4775668,26.854,50569.27477,101.079764,-0.000250418,4,0,0.224999994,346.9704671,4
