sampleID,landing,roiID,year,lon,lat,basin,ISO3,continent,totalDamageDuration,initialDamage,totalDamage,initialResistance,subsequentDamage,reactionTime,reactionRate,recoveryTime,recoveryRate,fullRecovery,windSpeed,trackDist,sideTrack,travelSpeed,rainfall,stormFreq,coastalSlope,coastDist,preEVI,patchSize,canopyHeight,nSpecies
4246,Paul2010_2010084S09138_2010032706,160,2010,136.6016661,-13.80514943,SP,AUS,Oceania,1,0.240622825,0.240622825,0.759377175,0,0,NA,1,0.337182853,Y,129.64,62402.40937,1,6.349714286,776.7793295,0.075000003,-0.000138327,161.2790982,0.254578073,1937885.853,4.135826772,21
4245,Paul2010_2010084S09138_2010032706,150,2010,136.5342926,-13.77370821,SP,AUS,Oceania,1,0.220724897,0.220724897,0.779275103,0,0,NA,1,0.280585049,Y,129.64,57197.44357,1,6.349714286,1171.245721,0.075000003,-0.000125481,393.7277832,0.245311092,2907220.278,0,21
4940,Ului2010_2010070S15168_2010032018,50,2010,148.9759593,-20.26852795,SP,AUS,Oceania,2,0.224920527,0.24040989,0.775079473,0.015489362,1,-0.015489362,1,0.247663882,Y,111.12,81590.06042,0,26.854,166.4428387,0.050000001,-0.001961675,1485.808034,0.511555566,935983.2648,24.73622047,21
4244,Paul2010_2010084S09138_2010032706,137,2010,136.4534442,-11.50097077,SP,AUS,Oceania,1,0.173415472,0.173415472,0.826584528,0,0,NA,1,0.235215433,Y,129.64,12151.54831,0,6.349714286,137.7225447,0.075000003,-9.86E-05,122.9770236,0.207867379,977731.736,6.165354331,21
4087,Olga2010_2010022S12160_2010012406,77,2010,146.0878759,-18.25181007,SP,AUS,Oceania,1,0.011811086,0.247694927,0.988188914,0.235883841,3,-0.078627947,1,0.228961879,Y,74.08,82939.47015,1,18.52,698.8704334,0.075000003,-0.000589431,245.9636717,0.426036728,1895134.381,8.202357564,21
4088,Olga2010_2010022S12160_2010012406,80,2010,146.1642324,-18.31918378,SP,AUS,Oceania,1,0,0.227170461,1,0.333592684,3,-0.111197561,1,0.212466865,Y,74.08,92857.29319,1,18.52,369.0320907,0.075000003,0.000137508,397.2880959,0.486739504,947199.0792,0.393700787,21
4242,Paul2010_2010084S09138_2010032706,60,2010,135.9436506,-13.25268554,SP,AUS,Oceania,1,0.176991138,0.176991138,0.823008862,0,0,NA,1,0.188162743,Y,129.64,11202.76901,1,6.349714286,1543.874276,0.025,0.00045145,940.8511491,0.394720792,3884791.232,2.353287537,21
4939,Ului2010_2010070S15168_2010032018,47,2010,148.9040941,-20.85243288,SP,AUS,Oceania,1,0.186801451,0.186801451,0.813198549,0,0,NA,1,0.136371552,Y,111.12,85426.74745,0,26.854,141.1962415,0.050000001,0.000294946,39.67930972,0.355937541,932412.2175,0,21
4937,Ului2010_2010070S15168_2010032018,43,2010,148.8187539,-20.34488467,SP,AUS,Oceania,1,0.254749908,0.254749908,0.745250092,0,0,NA,1,0.132781036,Y,111.12,63816.49226,0,26.854,411.8718862,0.050000001,-0.004105089,731.2395716,0.546104858,1871043.591,20.78937008,21
4085,Olga2010_2010022S12160_2010012406,69,2010,146.0160104,-18.03172367,SP,AUS,Oceania,1,0.000983512,0.152482439,0.999016488,0.151498927,2,-0.075749463,1,0.121264797,Y,74.08,57319.9499,1,18.52,1635.955931,0.074212601,0.001357623,2882.183254,0.428373428,3795042.349,19.68400393,21
4938,Ului2010_2010070S15168_2010032018,44,2010,148.8232457,-20.39429209,SP,AUS,Oceania,1,0.139498241,0.139498241,0.860501759,0,0,NA,1,0.114027046,Y,111.12,63629.51767,0,26.854,208.035933,0.050000001,-0.00438187,2389.435848,0.55759045,935222.3174,25.28346457,21
4846,Tasha2010_2010358S13152_2010122418,20,2010,146.1013504,-17.71731254,SP,AUS,Oceania,10,0.243240569,0.34176981,0.756759431,0.098529242,8,-0.012316155,2,0.097953218,Y,74.08,66148.1501,1,24.076,224.1159464,0.200000003,0.001315067,1071.09979,0.461455193,950441.0964,0,21
4243,Paul2010_2010084S09138_2010032706,67,2010,135.968354,-13.74675898,SP,AUS,Oceania,5,0.321967604,0.359605593,0.678032396,0.037637988,1,-0.037637988,4,0.094060544,Y,129.64,44167.36707,1,6.349714286,394.3401409,0.025,0.000107015,154.6525513,0.162360082,969185.0626,0.196850394,21
4086,Olga2010_2010022S12160_2010012406,71,2010,146.0564346,-17.51070002,SP,AUS,Oceania,4,0,0.231568504,1,0.305396097,2,-0.152698048,4,0.057615301,Y,74.08,24953.17377,1,18.52,655.387274,0.200000003,0.002523929,2134.035833,0.388392257,951529.8644,11.25590551,21
4845,Tasha2010_2010358S13152_2010122418,15,2010,146.0564346,-17.63646416,SP,AUS,Oceania,1,0,0.146989408,1,0.26189238,2,-0.13094619,1,0.054585451,Y,74.08,56701.14039,1,24.076,398.8138522,0.200000003,0.00140949,8164.954865,0.426435415,950868.6087,10.93700787,21
2910,Magda2010_2010019S11123_2010012112,1,2010,123.4862629,-17.39841055,SI,AUS,Oceania,1,0,0.167378161,1,0.180141216,4,-0.045035304,1,0.046169522,Y,129.64,97219.04098,0,11.95381818,324.7882639,0,0.000408081,796.0575925,0.281831122,1904232.789,0,21
4844,Tasha2010_2010358S13152_2010122418,12,2010,146.0160104,-18.03172367,SP,AUS,Oceania,8,0,0.376747236,1,0.43897598,2,-0.21948799,8,0.03499468,Y,74.08,88795.47115,1,24.076,1335.339504,0.074212601,0.001357623,2882.183254,0.43576283,3795042.349,19.68400393,21
4936,Ului2010_2010070S15168_2010032018,40,2010,148.7962962,-20.32242686,SP,AUS,Oceania,1,0.132366584,0.132366584,0.867633416,0,0,NA,1,0.033799044,Y,111.12,61971.84197,0,26.854,198.9825608,0.050000001,-0.00436021,737.5218564,0.504329194,935657.6965,7.196850394,21
4941,Ului2010_2010070S15168_2010032018,52,2010,149.0118919,-20.2909857,SP,AUS,Oceania,1,0.123616472,0.123616472,0.876383528,0,0,NA,1,0.028677647,Y,111.12,84726.10656,0,26.854,359.9153592,0.025,-0.001198667,2952.45032,0.447775969,1871695.418,14.86444008,21
2909,Magda2010_2010019S11123_2010012112,0,2010,123.4548221,-17.35349474,SI,AUS,Oceania,4,0.175549302,0.175549302,0.824450698,0,0,NA,4,0.021009105,Y,129.64,100974.0777,0,11.95381818,284.8363395,0,0.000222969,1430.306589,0.143796361,1904699.967,0,21
2715,Kirrily2009_2009107S07133_2009042612,66,2009,134.3154539,-6.20091059,SI,IDN,Asia,1,0.50581566,0.50581566,0.49418434,0,0,NA,1,0.56356686,Y,64.82,20944.03654,0,6.878857143,307.7178456,0,-0.003054404,10740.50957,0.366137716,991927.8654,30.94094488,13
2716,Kirrily2009_2009107S07133_2009042612,83,2009,134.355878,-6.048197046,SI,IDN,Asia,1,0.42853858,0.42853858,0.57146142,0,0,NA,1,0.465978381,Y,64.82,31769.53205,0,6.878857143,547.2935515,0,-0.000152941,5070.620074,0.481248377,1984423.206,22.22789784,13
2714,Kirrily2009_2009107S07133_2009042612,59,2009,134.2907501,-6.182944259,SI,IDN,Asia,1,0.307513268,0.307513268,0.692486732,0,0,NA,1,0.453643753,Y,64.82,21119.52475,0,6.878857143,1246.880116,0,-0.003054404,9307.898797,0.440341095,3967846.421,31.54715128,13
2712,Kirrily2009_2009107S07133_2009041800,64,2009,131.5306765,-7.198040556,SI,IDN,Asia,1,0.358871812,0.358871812,0.641128188,0,0,NA,1,0.409140749,Y,46.3,22304.69662,0,8.730857143,250.3785213,0,-0.000411536,338.2901026,0.351753021,989902.1414,0.736220472,13
2710,Kirrily2009_2009107S07133_2009041800,33,2009,131.1803334,-7.680136476,SI,IDN,Asia,1,0.259944526,0.259944526,0.740055474,0,0,NA,1,0.404351325,Y,46.3,50792.99307,0,8.730857143,679.6230361,0,-0.000576769,413.2950334,0.392434566,2966445.543,0,13
3217,Mirinae2009_2009299N12153_2009103012,57,2009,122.1432818,13.73270558,WP,PHL,Asia,1,0.212459858,0.212459858,0.787540142,0,0,NA,1,0.35930995,Y,111.12,72295.23891,0,25.928,155.7073981,0.200000003,0.003236088,484.862403,0.281915788,969243.1889,10.61023622,4
2709,Kirrily2009_2009107S07133_2009041800,13,2009,131.0231283,-8.123305373,SI,IDN,Asia,1,0.253826804,0.253826804,0.746173196,0,0,NA,1,0.323970139,Y,46.3,3636.945989,1,8.730857143,422.8495217,0,5.15425455589038e-05,2671.27494,0.499988595,1975508.468,12.81139489,13
2711,Kirrily2009_2009107S07133_2009041800,38,2009,131.2230035,-7.575332899,SI,IDN,Asia,1,0.299037997,0.299037997,0.700962003,0,0,NA,1,0.31687726,Y,46.3,63372.08248,0,8.730857143,941.7847059,0,-9.19E-05,933.678455,0.50478824,3956229.71,21.13052012,13
5127,Ward2009_2009344N06085_2009121400,21,2009,81.21603741,8.459594862,NI,LKA,Asia,1,0.342921084,0.342921084,0.657078916,0,0,NA,1,0.309020767,Y,48.8928,3132.658898,0,7.672571429,297.1630925,0.096774191,0.005006727,603.4091545,0.289481441,986909.7089,7.519685039,1
2713,Kirrily2009_2009107S07133_2009042612,3,2009,132.7164526,-5.895483393,SI,IDN,Asia,1,0.349621745,0.349621745,0.650378255,0,0,NA,1,0.297142663,Y,64.82,62226.36838,0,6.878857143,338.7063397,0,-0.000948626,2035.486713,0.469273924,992488.2801,0.433070866,13
3218,Mirinae2009_2009299N12153_2009103012,86,2009,122.4217595,13.93033495,WP,PHL,Asia,1,0,0.229751092,1,0.34107998,1,-0.34107998,1,0.291631326,Y,111.12,79673.63263,0,25.928,226.3604232,0.200000003,-0.002897512,4086.352291,0.436159513,968420.4198,0,4
3216,Mirinae2009_2009299N12153_2009103012,53,2009,122.098366,13.45422784,WP,PHL,Asia,3,0,0.380240328,1,0.432661957,6,-0.072110326,2,0.260449264,Y,111.12,97823.55923,0,25.928,92.06957843,0.200000003,0.002167105,2697.594869,0.409233161,970382.9704,3.531496063,4
3215,Mirinae2009_2009299N12153_2009103012,52,2009,122.098366,13.47219415,WP,PHL,Asia,4,0,0.386988651,1,0.547164141,6,-0.091194024,2,0.240170839,Y,111.12,95957.71723,0,25.928,92.06957843,0.200000003,0.00082114,1915.785727,0.493878883,970310.1276,19.83464567,4
518,Chanhom2009_2009123N10111_2009050706,7,2009,120.2298702,15.97849379,WP,PHL,Asia,1,0.159808723,0.159808723,0.840191277,0,0,NA,1,0.239148192,Y,120.38,47287.09445,1,28.39733333,170.7407196,0.125,0.001194373,5508.361132,0.254403184,959216.9622,3.42519685,4
3220,Mirinae2009_2009299N12153_2009103012,98,2009,122.8125268,14.25821998,WP,PHL,Asia,1,0.414858615,0.414858615,0.585141385,0,0,NA,1,0.214282342,Y,111.12,64233.35948,0,25.928,659.4684145,0.174999997,-0.000722648,1321.152053,0.392303886,1934059.915,10.96062992,4
3214,Mirinae2009_2009299N12153_2009103012,33,2009,121.9905682,13.84499491,WP,PHL,Asia,4,0.059450139,0.293569952,0.940549861,0.234119812,8,-0.029264977,1,0.15637356,Y,111.12,53227.852,0,25.928,306.1613356,0.200000003,0.006539199,1742.658154,0.54545329,1937554.235,9.178781925,4
5126,Ward2009_2009344N06085_2009121400,1,2009,79.82364872,7.956538302,NI,LKA,Asia,11,0,0.257414309,1,0.360544607,12,-0.030045384,2,0.125801717,Y,48.8928,95982.20811,0,7.672571429,52.56497055,0,0.001242878,1534.152882,0.175540662,988160.4085,0.157480315,1
519,Chanhom2009_2009123N10111_2009050706,8,2009,120.2478365,15.97849379,WP,PHL,Asia,3,0.071598333,0.341014637,0.928401667,0.269416304,5,-0.053883261,3,0.105163594,Y,120.38,47563.55147,1,28.39733333,173.6132692,0.125,0.001159686,5512.876384,0.325511181,959216.9622,0.236220472,4
3219,Mirinae2009_2009299N12153_2009103012,90,2009,122.5834562,13.92135179,WP,PHL,Asia,5,0.028287334,0.287973918,0.971712666,0.259686585,6,-0.043281097,3,0.050283297,Y,111.12,95753.22715,0,25.928,222.5065621,0.200000003,0.000178658,285.4775153,0.43611564,968458.0684,0.354330709,4
1869,Ida2009_2009308N11279_2009110812,7,2009,-86.86773541,21.29652028,NAt,MEX,America,1,0,0.210690283,1,0.273749489,5,-0.054749898,1,0.372413766,Y,138.5296,96382.3237,0,19.446,186.7650504,0.125,0.000790403,1874.965684,0.428707402,929631.4148,8.220472441,5
4062,Olaf2009_2009271N15257_2009100406,36,2009,-111.5714057,24.41367431,EP,MEX,America,1,0.287874674,0.287874674,0.712125326,0,0,NA,1,0.276267277,Y,40.744,33220.64495,0,12.964,67.68645787,0.050000001,0.001923337,308.8693735,0.28865794,908550.3803,0,5
2533,Jimena2009_2009239N12270_2009090206,28,2009,-112.1642938,25.06944447,EP,MEX,America,23,0.273775512,0.345681323,0.726224488,0.07190581,22,-0.003268446,1,0.254586239,Y,154.8272,26055.35816,1,11.43882353,59.57587032,0.025,0.003738939,1105.176576,0.21901602,903770.9345,6.165354331,5
1861,Ida2009_2009308N11279_2009110500,89,2009,-83.5349857,12.89278071,NAt,NIC,America,1,0.311339739,0.311339739,0.688660261,0,0,NA,1,0.244951787,Y,114.0832,7100.424316,1,10.70044444,374.6047066,0.050000001,0.000933577,3839.339807,0.278085527,1945222.379,10.17681729,1
2527,Jimena2009_2009239N12270_2009090206,8,2009,-113.2692216,26.77624351,EP,MEX,America,1,0.193155372,0.219391522,0.806844628,0.02623615,1,-0.02623615,1,0.241271514,Y,154.8272,30903.41214,1,11.43882353,13.20533661,0,0.000270911,684.714408,0.069571253,890777.827,2.05511811,5
1860,Ida2009_2009308N11279_2009110500,87,2009,-83.54172318,13.60020426,NAt,NIC,America,4,0,0.15243098,1,0.194583984,8,-0.024322998,1,0.236517524,Y,114.0832,38764.89439,1,10.70044444,616.1233247,0.174999997,0.000309399,1309.108619,0.389701437,3879101.342,8.18842002,1
1862,Ida2009_2009308N11279_2009110500,104,2009,-83.45413733,14.88254915,NAt,NIC,America,1,0.075392673,0.126713523,0.924607327,0.05132085,5,-0.01026417,1,0.210718482,Y,114.0832,52113.76899,1,10.70044444,269.2742055,0.025,-0.001278826,6615.73484,0.334761534,964294.8514,3.700787402,1
2528,Jimena2009_2009239N12270_2009090206,16,2009,-113.0626091,26.64149622,EP,MEX,America,1,0.304417186,0.304417186,0.695582814,0,0,NA,1,0.191435093,Y,154.8272,28402.8792,0,11.43882353,50.46987879,0,0.000844453,129.1555039,0.133796485,891832.4913,0.196850394,5
2539,Jimena2009_2009239N12270_2009090206,66,2009,-111.7286106,24.55291309,EP,MEX,America,1,0.234991321,0.234991321,0.765008679,0,0,NA,1,0.182228052,Y,154.8272,32083.8857,1,11.43882353,90.42201122,0.050000001,0.000397665,1382.125903,0.284916412,1815090.99,3.122047244,5
1857,Ida2009_2009308N11279_2009110500,46,2009,-83.6876993,15.34068994,NAt,HND,America,1,0,0.132603613,1,0.217794776,1,-0.217794776,1,0.16810142,Y,114.0832,23725.092,1,10.70044444,318.754434,0,0.000414154,3049.221314,0.43737133,962214.9381,5.106299213,2
1858,Ida2009_2009308N11279_2009110500,62,2009,-83.60235935,13.49016058,NAt,NIC,America,1,0.013617849,0.099569468,0.986382151,0.08595162,4,-0.021487905,1,0.166261675,Y,114.0832,34454.24736,1,10.70044444,274.8067395,0.174999997,0.00026716,5821.253402,0.507131392,1940474.389,19.16699411,1
1864,Ida2009_2009308N11279_2009110500,121,2009,-83.33286457,15.06670373,NAt,HND,America,2,0.041138694,0.142373787,0.958861306,0.101235094,5,-0.020247019,1,0.144852555,Y,114.0832,71324.63363,1,10.70044444,532.1940963,0,0.000555853,3439.444543,0.438468852,1926932.416,13.57874016,2
2530,Jimena2009_2009239N12270_2009090206,23,2009,-112.1822601,24.79096673,EP,MEX,America,2,0.284277411,0.284277411,0.715722589,0,0,NA,2,0.125319901,Y,154.8272,8157.719678,0,11.43882353,39.71430715,0.050000001,0.004964271,805.1485433,0.290921558,905815.0614,6.165354331,5
4061,Olaf2009_2009271N15257_2009100406,35,2009,-111.6013488,24.44212045,EP,MEX,America,1,0.210939751,0.210939751,0.789060249,0,0,NA,1,0.124828026,Y,40.744,33652.92127,0,12.964,179.8809384,0.050000001,0.001014081,593.351943,0.330445137,5450046.215,0,5
1867,Ida2009_2009308N11279_2009110500,137,2009,-83.25201657,14.4827988,NAt,NIC,America,1,0,0.132076867,1,0.159443231,5,-0.031888646,1,0.118085083,Y,114.0832,73875.38318,1,10.70044444,460.5693321,0.025,0.000426633,2871.977965,0.32789264,1932118.623,8.634577603,1
1856,Ida2009_2009308N11279_2009110500,4,2009,-84.64440488,15.76738965,NAt,HND,America,3,0.253396343,0.253396343,0.746603657,0,0,NA,3,0.112235268,Y,114.0832,78287.78024,0,10.70044444,1170.451998,0,-0.000179422,514.4417547,0.330413785,1920444.851,8.311023622,2
1863,Ida2009_2009308N11279_2009110500,110,2009,-83.40023841,14.02016647,NAt,NIC,America,2,0,0.22495137,1,0.261273104,5,-0.052254621,1,0.109406432,Y,114.0832,65371.84161,1,10.70044444,257.6844162,0.025,0.000311818,1538.724269,0.364333569,968042.6243,2.283464567,1
1865,Ida2009_2009308N11279_2009110500,124,2009,-83.32388161,14.90949874,NAt,NIC,America,1,0.126897293,0.202526576,0.873102707,0.075629283,4,-0.018907321,1,0.10848597,Y,114.0832,66244.90127,1,10.70044444,524.9886496,0.025,-0.001320352,585.8270965,0.432805277,1928348.427,4.180746562,1
2536,Jimena2009_2009239N12270_2009090206,45,2009,-112.071468,25.6144224,EP,MEX,America,1,0.179184159,0.179184159,0.820815841,0,0,NA,1,0.108062559,Y,154.8272,40978.17665,1,11.43882353,278.2899124,0.025,0.004289979,1186.985423,0.200787574,2699154.106,0.806282723,5
2534,Jimena2009_2009239N12270_2009090206,29,2009,-112.1642938,24.97062979,EP,MEX,America,2,0.25524927,0.25524927,0.74475073,0,0,NA,2,0.103327936,Y,154.8272,15323.09299,0,11.43882353,37.56061964,0.050000001,0.004736873,3084.260706,0.263294464,904498.7161,0,5
2538,Jimena2009_2009239N12270_2009090206,57,2009,-112.0385297,24.79096673,EP,MEX,America,2,0.228141231,0.228141231,0.771858769,0,0,NA,2,0.100959915,Y,154.8272,9882.919077,1,11.43882353,46.18368351,0.050000001,0.000432587,4219.522137,0.216747814,905815.0614,0.779527559,5
2526,Jimena2009_2009239N12270_2009090206,6,2009,-113.3860026,26.81217612,EP,MEX,America,1,0.092837266,0.176648217,0.907162734,0.083810951,5,-0.01676219,1,0.099568634,Y,154.8272,35789.11199,1,11.43882353,0,0,0.003171224,2098.202194,0.085450953,890495.7509,0,5
2525,Jimena2009_2009239N12270_2009090206,3,2009,-113.583632,26.71336144,EP,MEX,America,5,0.239976099,0.240217722,0.760023901,0.000241624,2,-0.000120812,3,0.097241099,Y,154.8272,36892.60095,0,11.43882353,35.97724235,0,0.006711529,1174.720397,0.073177498,891270.6172,0,5
1868,Ida2009_2009308N11279_2009110812,5,2009,-86.87671856,21.35940235,NAt,MEX,America,1,0.171395938,0.171395938,0.828604062,0,0,NA,1,0.093010598,Y,138.5296,92332.59925,0,19.446,192.9513333,0.125,0.00151864,1167.932432,0.26417847,929233.1398,0,5
2537,Jimena2009_2009239N12270_2009090206,46,2009,-112.08644,25.36888212,EP,MEX,America,1,0.161049415,0.161049415,0.838950585,0,0,NA,1,0.087602253,Y,154.8272,59122.3331,1,11.43882353,404.4586654,0.025,0.00238111,164.8324209,0.286221519,8113859.941,3.919755778,5
1871,Ida2009_2009308N11279_2009110812,11,2009,-86.82410319,21.01547551,NAt,MEX,America,1,0.041476788,0.175915637,0.958523212,0.134438849,4,-0.033609712,1,0.081776717,Y,138.5296,107233.8042,0,19.446,1649.311442,0.132126823,0.00688789,1898.445123,0.266039176,6519808.741,6.413116592,5
1859,Ida2009_2009308N11279_2009110500,73,2009,-83.55744399,13.93033495,NAt,NIC,America,3,0.019376087,0.106971373,0.980623913,0.087595287,7,-0.012513612,1,0.074702177,Y,114.0832,51394.74952,1,10.70044444,1182.371005,0.174999997,0.000668991,11051.3526,0.368892566,5810522.5,12.88358404,1
1870,Ida2009_2009308N11279_2009110812,10,2009,-86.81608262,21.07418703,NAt,MEX,America,1,0.072109952,0.145226882,0.927890048,0.07311693,5,-0.014623386,1,0.061459237,Y,138.5296,107371.3767,0,19.446,960.2208294,0.125,0.000748201,1146.185915,0.29542095,3724122.446,3.36345776,5
2535,Jimena2009_2009239N12270_2009090206,36,2009,-112.1032093,25.22934393,EP,MEX,America,2,0.170944824,0.170944824,0.829055176,0,0,NA,2,0.061360859,Y,154.8272,43523.28919,1,11.43882353,202.1276237,0.025,0.001454554,2685.105376,0.272277378,4512965.005,0,5
1866,Ida2009_2009308N11279_2009110500,135,2009,-83.26549112,14.33457682,NAt,NIC,America,3,0,0.243878036,1,0.350764405,4,-0.087691101,3,0.056538986,Y,114.0832,79563.13002,1,10.70044444,225.2839784,0.025,0.000295853,7410.178235,0.205358695,966701.607,0,1
2540,Jimena2009_2009239N12270_2009090206,71,2009,-111.6013488,24.44212045,EP,MEX,America,2,0.216984842,0.216984842,0.783015158,0,0,NA,2,0.05277038,Y,154.8272,48617.10859,1,11.43882353,164.0425763,0.050000001,0.001014081,593.351943,0.33986599,5450046.215,0,5
4059,Olaf2009_2009271N15257_2009100406,5,2009,-112.173277,24.89876457,EP,MEX,America,1,0.107671872,0.167975805,0.892328128,0.060303933,5,-0.012060787,1,0.04348684,Y,40.744,86482.62757,0,12.964,37.77797291,0.050000001,0.002145058,5231.059661,0.292400488,905026.3222,0,5
4058,Olaf2009_2009271N15257_2009100406,4,2009,-112.1777682,24.92122235,EP,MEX,America,10,0.159603328,0.313529261,0.840396672,0.153925932,5,-0.030785186,5,0.043457536,Y,40.744,88931.11616,0,12.964,56.04709289,0.050000001,0.003568472,4855.469669,0.18078599,1809723.191,0,5
2531,Jimena2009_2009239N12270_2009090206,24,2009,-112.1777682,24.92122235,EP,MEX,America,11,0.162602065,0.314010896,0.837397935,0.15140883,6,-0.025234805,5,0.043427046,Y,154.8272,10828.44491,0,11.43882353,73.32490569,0.050000001,0.003568472,4855.469669,0.180912921,1809723.191,0,5
2532,Jimena2009_2009239N12270_2009090206,25,2009,-112.173277,24.89876457,EP,MEX,America,6,0.136041196,0.182347708,0.863958804,0.046306512,6,-0.007717752,1,0.042735674,Y,154.8272,8519.621688,0,11.43882353,31.2491201,0.050000001,0.002145058,5231.059661,0.297540022,905026.3222,0,5
4056,Olaf2009_2009271N15257_2009100406,0,2009,-112.2631085,24.79096673,EP,MEX,America,3,0.057012415,0.19208301,0.942987585,0.135070594,6,-0.022511766,2,0.039876876,Y,40.744,80799.76051,0,12.964,69.65177434,0.050000001,0.00715794,1892.442684,0.313499393,905815.0614,10.2992126,5
4060,Olaf2009_2009271N15257_2009100406,8,2009,-112.1642938,24.97062979,EP,MEX,America,3,0.021897717,0.164427188,0.978102283,0.142529471,6,-0.023754912,2,0.0286514,Y,40.744,93376.1506,0,12.964,29.35183974,0.050000001,0.004736873,3084.260706,0.256978321,904498.7161,0,5
4057,Olaf2009_2009271N15257_2009100406,2,2009,-112.2194753,24.83459836,EP,MEX,America,7,0.060473233,0.16028146,0.939526767,0.099808227,6,-0.016634704,4,0.017650256,Y,40.744,82434.47692,0,12.964,338.9922852,0.050000001,0.002958434,1217.619834,0.24859044,6338473.251,1.068462402,5
2529,Jimena2009_2009239N12270_2009090206,22,2009,-112.2194753,24.83459836,EP,MEX,America,23,0.239089861,0.239089861,0.760910139,0,0,NA,23,0.006961963,Y,154.8272,9958.78157,0,11.43882353,206.3595184,0.050000001,0.002958434,1217.619834,0.253866862,6338473.251,1.068462402,5
2807,Laurence2009_2009342S09140_2009121100,260,2009,131.4713878,-11.41473271,SI,AUS,Oceania,1,0.266581689,0.266581689,0.733418311,0,0,NA,1,0.644732408,Y,64.82,52866.33628,0,11.3435,1514.089513,0.100000001,0.001051142,1266.777139,0.315306817,4890120.588,5.493720565,21
2793,Laurence2009_2009342S09140_2009121100,200,2009,131.2132715,-12.29148805,SI,AUS,Oceania,1,0.427417594,0.427417594,0.572582406,0,0,NA,1,0.612061122,Y,64.82,12337.2603,1,11.3435,790.0984696,0,-3.59E-05,7064.269793,0.312513072,2924681.903,8.035386632,21
2809,Laurence2009_2009342S09140_2009121100,293,2009,131.9618678,-11.25842564,SI,AUS,Oceania,1,0.313192884,0.313192884,0.686807116,0,0,NA,1,0.56413043,Y,64.82,15774.0123,0,11.3435,220.9522034,0.100000001,-0.00014949,555.825853,0.319088624,978565.1239,0,21
2804,Laurence2009_2009342S09140_2009121100,244,2009,131.3555047,-11.26291739,SI,AUS,Oceania,1,0.458618748,0.458618748,0.541381252,0,0,NA,1,0.551085169,Y,64.82,73352.1403,0,11.3435,1127.077285,0.100000001,0.000788973,1068.704032,0.252532339,3914199.41,3.773084479,21
2820,Laurence2009_2009342S09140_2009121100,378,2009,132.5727222,-10.98893106,SI,AUS,Oceania,1,0,0.263932213,1,0.334853197,1,-0.334853197,1,0.550293524,Y,64.82,35044.84016,1,11.3435,160.7530182,0,0.002368208,186.2508607,0.316718792,979470.5429,0,21
2802,Laurence2009_2009342S09140_2009121100,233,2009,131.325561,-11.2883699,SI,AUS,Oceania,1,0.542530414,0.542530414,0.457469586,0,0,NA,1,0.522094575,Y,64.82,72285.00864,0,11.3435,1612.706402,0.100000001,4.87899322362052e-05,1144.461445,0.286744262,5870705.581,4.92604712,21
2160,Innis2009_2009045S18174_2009021700,5,2009,164.1664707,-20.23259534,SP,NCL,Oceania,1,0.380653323,0.380653323,0.619346677,0,0,NA,1,0.511982787,Y,64.82,79594.1995,0,27.78,123.182736,0.100000001,0.001550971,956.1789999,0.366617904,936199.8502,0,7
2779,Laurence2009_2009342S09140_2009121100,128,2009,130.8659232,-11.58181915,SI,AUS,Oceania,1,0.29824566,0.29824566,0.70175434,0,0,NA,1,0.503093558,Y,64.82,82398.734,0,11.3435,405.2436035,0.125,-0.001356367,8619.691027,0.345613457,977450.0458,13.70472441,21
2812,Laurence2009_2009342S09140_2009121100,314,2009,132.1310506,-11.51444532,SI,AUS,Oceania,1,0.436666174,0.436666174,0.563333826,0,0,NA,1,0.481510373,Y,64.82,24111.20041,1,11.3435,1687.26627,0.050000001,0.000712161,1864.490922,0.30087188,5866124.473,1.792539267,21
2790,Laurence2009_2009342S09140_2009121100,195,2009,131.1953056,-11.38418962,SI,AUS,Oceania,1,0.494332343,0.494332343,0.505667657,0,0,NA,1,0.474714985,Y,64.82,71809.41152,0,11.3435,972.8577925,0.100000001,-0.000683591,6096.391116,0.332036264,2934405.531,8.319371728,21
2782,Laurence2009_2009342S09140_2009121100,145,2009,130.949766,-12.35736468,SI,AUS,Oceania,1,0.197989985,0.197989985,0.802010015,0,0,NA,1,0.464966801,Y,64.82,18182.35028,0,11.3435,874.6266578,0,0.001420333,1103.592356,0.312821497,2923931.361,5.62565445,21
2787,Laurence2009_2009342S09140_2009121100,174,2009,131.0419928,-12.15674103,SI,AUS,Oceania,1,0.325992221,0.325992221,0.674007779,0,0,NA,1,0.460729547,Y,64.82,15681.62036,0,11.3435,1320.939417,0,0.000377509,217.9647829,0.302042224,4877001.328,5.071484682,21
2796,Laurence2009_2009342S09140_2009121100,217,2009,131.2881313,-11.29435825,SI,AUS,Oceania,1,0.376304067,0.376304067,0.623695933,0,0,NA,1,0.437116297,Y,64.82,73738.08897,0,11.3435,281.049999,0.100000001,-0.000183827,2815.263776,0.244416318,978442.7652,2.858267717,21
2789,Laurence2009_2009342S09140_2009121100,193,2009,131.1713506,-12.24806965,SI,AUS,Oceania,1,0.251485401,0.251485401,0.748514599,0,0,NA,1,0.425953133,Y,64.82,8819.661125,1,11.3435,1630.03106,0,0.000128875,5010.297562,0.289705574,5850327.941,4.533028123,21
