"landing","trackDist","coastDist","category","side","mangrovePxl","ID","stormName","stormYear","intensity","basin","preEVI","bathymetry_mean","center_centerLon","center_centerLat","totalPrec_total","elevation_mean","stormFrequency_mean","landingYear","landingMonth","landingDay","landingDOY","landingLat","landingLon","landingWindMax","landingSpeed","landingSpeed0","landingPressure","landingWindMaxRMW","landingCat","landingWindMaxLocal","landingWindMaxLocal2","ISO3Fixed","incomeFixed","continent","country","ISO3","income","region"
"Karl2010_2010257N16282_2010091512",100,5,"c3","sr",3,"2010257N16282","Karl",2010,0.259189201611241,"NAt",0.263727510408246,0.0128046069103656,-87.5369802920529,19.3965834929074,53.1906900218889,1.71653543307087,0.380952388048172,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",50.041468463559,60.5848651362024,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",30,5,"c3","wl",3,"2010257N16282","Karl",2010,0.16381238610512,"NAt",0.22342941182762,0.0259679511809244,-87.8424074886555,18.210807317172,57.2796072118423,1.95669291338583,0.238095238804817,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",76.8054995430219,66.2621028703784,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",45,15,"c3","sr",3,"2010257N16282","Karl",2010,0.175646125864854,"NAt",0.316098641304348,0.131727336722722,-87.8244411829758,18.9653921563567,50.6789315466787,3.66141732283465,0.238095238804817,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",67.4919523895623,78.0353490622057,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",45,20,"c3","sr",3,"2010257N16282","Karl",2010,0.175646125864854,"NAt",0.316098641304348,0.131727336722722,-87.8244411829758,18.9653921563567,50.6789315466787,3.66141732283465,0.238095238804817,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",67.4919523895623,78.0353490622057,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",50,10,"c3","sr",3,"2010257N16282","Karl",2010,0.201741198075743,"NAt",0.299811536353672,0.100009396372287,-87.7885085716009,19.0013247677314,64.5639348759371,4.54330708661417,0.342707166990896,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",65.0587440677366,75.60214074038,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",50,15,"c3","sr",3,"2010257N16282","Karl",2010,0.141902724400814,"NAt",0.31616125,0.100009396372287,-87.7974917244396,19.0013254181044,119.1103062798,3.96070726915521,0.342782304949751,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",65.0587440677366,75.60214074038,0,0,"North America","Mexico","MEX","UMC","Central America"
"Karl2010_2010257N16282_2010091512",55,15,"c3","sr",3,"2010257N16282","Karl",2010,0.16229851177399,"NAt",0.244818804347826,0.207601499063086,-87.806474877273,19.0372573791002,58.2544447281781,2.18503937007874,0.380952388048172,2010,9,15,258,18.5,-87.8,89.6368,21.0867933452869,24.076,991,10,"TC",62.8780847233497,73.4214813959932,0,0,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",10,5,"c2","wl",1,"2017249N22263","Katia",2017,0.204930011469403,"NAt",0.275213580463533,0.00154069511658601,-97.041155998044,20.5104944453886,185.237987230338,0.913385826771653,0.28571429848671,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",84.0672855390582,76.4421414417614,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",15,5,"c2","wl",1,"2017249N22263","Katia",2017,0.13308829141708,"NAt",0.436301017236834,0.00212307692307692,-96.987257080996,20.4565955283831,189.85436147054,3.41338582677165,0.216254220644789,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",104.586146830374,96.9610027330775,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",20,5,"c2","wl",1,"2017249N22263","Katia",2017,0.151479585306018,"NAt",0.41698935998017,0.00497648221343874,-96.9692907753137,20.4386292226363,198.020065876082,2.65354330708661,0.214285716414452,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",105.089972413384,97.4648283160872,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",40,5,"c2","wl",1,"2017249N22263","Katia",2017,0.158160535998846,"NAt",0.496878472489419,0.00512730480811645,-96.8614929412015,20.2948987772023,238.615000975366,4.38188976377953,0.214285716414452,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",85.4241769160495,77.7990328187526,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",45,5,"c2","wl",1,"2017249N22263","Katia",2017,0.226475000818235,"NAt",0.433303333013382,0.00473375181071946,-96.8255603298491,20.2589661658362,272.641185281791,1.94488188976378,0.214285716414452,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",81.1248172960518,73.4996731987549,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",50,5,"c2","sr",1,"2017249N22263","Katia",2017,0.239664880888508,"NAt",0.156356274078151,0.000841610738255034,-97.3645495003097,21.0315173101039,144.991757643457,2.01181102362205,0.0476190485060215,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",77.2751925044783,84.9003366017752,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",60,5,"c2","wl",1,"2017249N22263","Katia",2017,0.168658387306642,"NAt",0.460364430948727,0.00936229116945107,-96.7177624957618,20.1511683317307,285.985415724212,4.51574803149606,0.214285716414452,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",70.7257031782654,63.1005590809685,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katia2017_2017249N22263_2017090903",95,5,"c2","sr",1,"2017249N22263","Katia",2017,0.213968788592984,"NAt",0.370080469622322,0.00964579736483417,-97.4004821116783,21.5525401746925,187.26515790154,2.97637795275591,0.0476190485060215,2017,9,9,252,20.6,-97.1,105.9344,15.2502881945938,12.964,990,15,"h1",55.5821879029319,63.2073320002288,1,1,"North America","Mexico","MEX","UMC","Central America"
"Katrina2005_2005236N23285_2005082522",5,5,"c5","sr",1,"2005236N23285","Katrina",2005,0.169922615519184,"NAt",0.254869768417698,0.0525815167331901,-80.1168960452118,26.0261502828363,88.7574153002571,3.19685039370079,0.119047619402409,2005,8,25,237,26,-80.1,114.0832,15.2682252417654,14.816,984,11,"h1",32.0336660539069,39.6677786747896,1,1,"North America","United States of America","USA","HIC","Northern America"
"Katrina2005_2005236N23285_2005082911",55,10,"c5","wl",1,"2005236N23285","Katrina",2005,0.207162220522604,"NAt",0.178730193100607,4.54009117725932e-05,-90.1959935330467,29.0983885440426,127.633796587177,-1.44488188976378,0.238095238804817,2005,8,29,241,29.3,-89.6,179.2736,26.7166777903857,27.78,923,20,"h3",154.94091745018,141.582578554987,0,0,"North America","United States of America","USA","HIC","Northern America"
"Kelvin2018_2018044S10133_2018021800",65,5,"c2","sr",1,"2018044S10133","Kelvin",2018,0.280434958439875,"SI",0.209179081724698,0.00076621431913898,121.752514602111,-18.7099509696776,320.670182323456,11.7204724409449,0.595238089561462,2018,2,18,49,-19.3,121.55,148.16,12.0964881518901,11.112,959,10,"h2",83.8715994187123,89.9198434946574,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Kenna2002_2002295N11261_2002102516",10,5,"c5","sr",3,"2002295N11261","Kenna",2002,0.59497646273871,"EP",0.404495171559495,0.00169487528344671,-105.35057237614,21.5705072026641,210.775357051924,4.56777996070727,0.214285716414452,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",20.9488515930515,39.0356564013164,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",10,5,"c5","wl",3,"2002295N11261","Kenna",2002,0.451416107554405,"EP",0.399667543333259,0.00145838899803536,-105.489810462049,21.7726263578539,394.655547070971,5.52507374631269,0.214285716414452,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",20.9488515930515,2.86204678478657,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",15,5,"c5","sr",3,"2002295N11261","Kenna",2002,0.531339474257336,"EP",0.39712745281567,0.00212335958005249,-105.311644939677,21.546551393117,241.184653646806,3.89252948885976,0.214285716414452,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",117.053819746426,135.140624554691,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",15,5,"c5","wl",3,"2002295N11261","Kenna",2002,0.455992136357996,"EP",0.339499873263884,0.00107639624949042,-105.503285974466,21.8040684540951,89.0026152143291,5.25984251968504,0.214285716414452,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",117.053819746426,98.9670149381612,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",20,10,"c5","wl",3,"2002295N11261","Kenna",2002,0.263359939413762,"EP",0.277608881035528,0.00149938246191849,-105.464788185853,21.9760286810144,635.850256179361,2.92756878158338,0.20918748908647,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",175.292373343758,157.205568535493,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",20,15,"c5","wl",3,"2002295N11261","Kenna",2002,0.290507887302798,"EP",0.282964168461555,0.00149938246191849,-105.431422122539,22.0093964916748,645.081312295502,3.04435710275126,0.196438578622682,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",175.292373343758,157.205568535493,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",20,20,"c5","wl",3,"2002295N11261","Kenna",2002,0.22646506204959,"EP",0.266367909024211,0.00149938246191849,-105.413454446041,22.019664122155,88.7093045552571,3.04330708661417,0.190476194024086,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",175.292373343758,157.205568535493,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",25,10,"c5","wl",3,"2002295N11261","Kenna",2002,0.358057208935215,"EP",0.32458000592684,0.00175622895622896,-105.485321638923,22.0156683547755,782.09267802145,4.65021834061135,0.197095137503412,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",193.968842518221,175.882037709956,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",25,15,"c5","wl",3,"2002295N11261","Kenna",2002,0.39544929630052,"EP",0.290128356566398,0.00175622895622896,-105.458371350983,22.0466132552652,177.018940147699,4.61023622047244,0.190476194024086,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",193.968842518221,175.882037709956,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",30,10,"c5","wl",3,"2002295N11261","Kenna",2002,0.2928465276337,"EP",0.318116137480175,0.0682887223542314,-105.512269698084,22.0511041389944,314.607340734145,3.31661750245821,0.190476194024086,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",194.397598311496,176.310793503231,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",35,10,"c5","wl",3,"2002295N11261","Kenna",2002,0.23444529414313,"EP",0.30285122025911,0.0620805158679985,-105.54820059534,22.0915284469011,286.615128210479,3.88692232055064,0.190476194024086,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",187.574258863553,169.487454055288,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenna2002_2002295N11261_2002102516",5,5,"c5","sr",3,"2002295N11261","Kenna",2002,0.37496233451473,"EP",0.366801175437741,0.00117746759720837,-105.431420751711,21.6603365171089,303.326959533317,5.17277486910995,0.214285716414452,2002,10,25,298,21.7,-105.4,195.5712,36.1736096165298,38.892,950,25,"h4",1.43394483171444e-07,18.0868049516594,0,0,"North America","Mexico","MEX","UMC","Central America"
"Kenneth2019_2019112S10053_2019042518",10,5,"c4","sr",1,"2019112S10053","Kenneth",2019,0.315568539944368,"SI",0.24456852035297,0.0418058333333333,40.5088803063455,-12.2420809131446,0,0,0.095238097012043,2019,4,25,115,-12.25,40.05,157.42,12.3546846564296,14.816,975,10,"h3",145.439163689984,151.616506018199,0,0,"Africa","Mozambique","MOZ","LIC","Eastern Africa"
"Khanun2017_2017284N15134_2017101218",5,5,"c2","sr",1,"2017284N15134","Khanun",2017,0.298062202114023,"WP",0.432531544290096,0.048098934215362,121.932177658942,18.2467399286013,312.830429675532,16.5787401574803,0.452380955219269,2017,10,12,285,18.25,122.025,64.82,30.5627290451405,27.78,994,40,"TC",5.27559792443384,20.5569624470041,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Krosa2013_2013301N13142_2013103112",10,5,"c2","sr",6,"2013301N13142","Krosa",2013,0.291394551501489,"WP",0.468990327443768,0.0186682795093958,121.399178092742,18.4563471624962,298.68251136331,6.38007863695937,0.452380955219269,2013,10,31,304,18.25,121.8,129.64,24.9629192012235,24.076,975,17,"h1",85.6687403537608,98.1501999543726,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Krosa2013_2013301N13142_2013103112",25,5,"c2","sr",6,"2013301N13142","Krosa",2013,0.620831476293808,"WP",0.450139529511297,0.034761963190184,122.309470078256,18.390470374129,233.761427426806,9.3740157480315,0.833333313465118,2013,10,31,304,18.25,121.8,129.64,24.9629192012235,24.076,975,17,"h1",125.888316323814,138.369775924426,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Krosa2013_2013301N13142_2013103112",35,5,"c2","sr",6,"2013301N13142","Krosa",2013,0.521458708573613,"WP",0.609236567028986,0.0409090112298,122.21963854985,18.4982682082892,204.889384909237,77.1535433070866,0.833333313465118,2013,10,31,304,18.25,121.8,129.64,24.9629192012235,24.076,975,17,"h1",113.160980567285,125.642440167897,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Krosa2013_2013301N13142_2013103112",5,5,"c2","sr",6,"2013301N13142","Krosa",2013,0.277119487372946,"WP",0.341316992461781,0.152203025210084,121.701663159018,18.3066678586126,733.811682405659,5.96723460026212,0.452380955219269,2013,10,31,304,18.25,121.8,129.64,24.9629192012235,24.076,975,17,"h1",1.82640186166081,14.3078614622726,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Krovanh2003_2003226N07156_2003082218",95,5,"c1","sr",5,"2003226N07156","Krovanh",2003,0.218454425699805,"WP",0.339678675864529,0.00928773851003816,121.60519176032,18.3365712653734,372.431265043745,3.91430817610063,0.452380955219269,2003,8,22,234,17.3,120.5,83.34,20.1201962613621,24.076,985,25,"TC",69.2925144954399,79.3526126261209,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Lane2006_2006257N16259_2006091619",15,5,"c3","sr",2,"2006257N16259","Lane",2006,0.287459874048662,"EP",0.156899677573992,0.0022669592476489,-107.030416946047,23.977989979547,124.411392810298,2.05314960629921,0.151574809016205,2006,9,16,259,24.1,-107.2,179.2736,14.2230621571031,11.112,954,10,"h3",174.786747744844,181.898278823396,0,0,"North America","Mexico","MEX","UMC","Central America"
"Lane2006_2006257N16259_2006091619",15,5,"c3","wl",2,"2006257N16259","Lane",2006,0.292211089441405,"EP",0.284918461827402,0.00273290715372907,-107.434661285027,24.3552815723098,147.559967747857,3.88582677165354,0.16666667163372,2006,9,16,259,24.1,-107.2,179.2736,14.2230621571031,11.112,954,10,"h3",174.786747744844,167.675216666293,0,0,"North America","Mexico","MEX","UMC","Central America"
"Larry2006_2006074S13158_2006031921",10,5,"c4","sr",3,"2006074S13158","Larry",2006,0.404238010576038,"SP",0.356990132667013,0.00479565580618212,146.11482510744,-17.6499377385478,566.20455866795,7.73167539267016,0.261904776096344,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",115.848577605346,128.937716429407,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",25,5,"c4","sr",3,"2006074S13158","Larry",2006,0.567194035190207,"SP",0.360060707140786,0.00345435756114365,146.087875648899,-17.7936699939054,497.934321403503,9.42632612966601,0.261904776096344,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",162.317808945988,175.406947770049,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",50,5,"c4","sr",3,"2006074S13158","Larry",2006,0.406275735879907,"SP",0.383981949836415,0.00124156494522692,146.042959884702,-18.0092650475611,253.634100115533,5.22047244094488,0.238095238804817,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",126.897581768447,139.986720592509,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",55,5,"c4","sr",3,"2006074S13158","Larry",2006,0.386996590647838,"SP",0.441239888068803,0.00155217624932832,146.024993579016,-18.0272313532448,258.954635810852,9.16535433070866,0.238095238804817,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",121.30019585685,134.389334680911,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",60,5,"c4","sr",3,"2006074S13158","Larry",2006,0.296537688186941,"SP",0.410484933606698,0.00164280980781975,146.013016404658,-18.0871190454456,700.620720293008,7.58584534731324,0.235107377015687,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",116.235033702959,129.32417252702,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",70,5,"c4","sr",3,"2006074S13158","Larry",2006,0.128903876611301,"SP",0.397024414589872,0.00186276280953123,146.007027273347,-18.1799444891583,382.192085049199,4.79960707269155,0.233885303388527,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",107.460133078464,120.549271902525,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",75,5,"c4","sr",3,"2006074S13158","Larry",2006,0.182635552525061,"SP",0.393608233597784,0.000237509758001561,146.084865137934,-18.2248909014956,491.791717697592,7.62254259501966,0.235286775991067,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",103.642186505728,116.731325329789,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",80,5,"c4","sr",3,"2006074S13158","Larry",2006,0.160910377369043,"SP",0.401816799250541,0.00215884682401394,146.227118027409,-18.2742820313778,617.736819817038,15.0688976377953,0.238095238804817,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",100.142666903382,113.231805727444,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",85,5,"c4","sr",3,"2006074S13158","Larry",2006,0.176779226524622,"SP",0.369851629196004,0.00105717817411266,146.213642121165,-18.3191914557685,649.033647066004,27.0117994100295,0.238095238804817,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",96.9234667694774,110.012605593539,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Larry2006_2006074S13158_2006031921",90,5,"c4","sr",3,"2006074S13158","Larry",2006,0.172896527520447,"SP",0.357002354135024,0.000292411315671307,146.16872455848,-18.3762938670966,1064.86343475043,16.1230337078652,0.238095238804817,2006,3,19,78,-17.533,146.088,166.68,26.1782776481227,24.076,950,17,"h3",93.9518953883332,107.041034212395,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laura2020_2020233N14313_2020082500",50,5,"c4","sr",2,"2020233N14313","Laura",2020,0.212088934748118,"NAt",0.275414398735925,0.000386103307917216,-82.3073435421359,22.3973733181748,194.458630281336,0.135826771653543,0.190476194024086,2020,8,25,238,22.3,-83.3,89.6368,27.3613468423334,31.484,998,30,"TC",83.4104258505784,97.0910992717451,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Laurence2009_2009342S09140_2009121612",20,5,"c4","wl",1,"2009342S09140","Laurence",2009,0.389667541609112,"SP",0.144050743566237,-0.00209430491687301,123.800673449926,-16.2126344771725,143.64758942922,16.744094488189,0.357142865657806,2009,12,16,350,-16.325,124.025,148.16,6.81170614722857,5.556,961,10,"h2",135.28832228373,131.882469210116,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laurence2009_2009342S09140_2009121612",60,5,"c4","wl",1,"2009342S09140","Laurence",2009,0.338602866985523,"SP",0.222540562803185,0.000316197110951747,123.5581257926,-16.6707765926952,261.464591544282,10.0984251968504,0.357142865657806,2009,12,16,350,-16.325,124.025,148.16,6.81170614722857,5.556,961,10,"h2",80.5938164128042,77.1879633391899,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laurence2009_2009342S09140_2009121612",75,10,"c4","wl",1,"2009342S09140","Laurence",2009,0.238833173152781,"SP",0.154757911116747,8.63605519113323e-05,123.315583196469,-16.32043231142,136.079638056662,0.81496062992126,0.357142865657806,2009,12,16,350,-16.325,124.025,148.16,6.81170614722857,5.556,961,10,"h2",71.2043536669613,67.798500593347,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laurence2009_2009342S09140_2009121612",75,5,"c4","wl",1,"2009342S09140","Laurence",2009,0.0888977876484116,"SP",0.216705839022638,8.63605519113323e-05,123.621010393078,-17.0211182339945,101.557134260851,6.48818897637795,0.357142865657806,2009,12,16,350,-16.325,124.025,148.16,6.81170614722857,5.556,961,10,"h2",71.2043536669613,67.798500593347,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laurence2009_2009342S09140_2009121818",55,5,"c4","wl",4,"2009342S09140","Laurence",2009,0.201446565264735,"SP",0.194182684982534,0.0001975664500886,123.441135451603,-16.5839260460567,478.020350067288,11.0419947506562,0.357142865657806,2009,12,18,352,-16.8,122.85,55.56,6.01171963654191,9.26,999,50,"TC",55.5352842141333,52.5294243958623,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Laurence2009_2009342S09140_2009121818",70,10,"c4","wl",4,"2009342S09140","Laurence",2009,0.238833173152781,"SP",0.154757911116747,-0.000985586658725432,123.315583196469,-16.32043231142,149.967007852068,0.81496062992126,0.357142865657806,2009,12,18,352,-16.8,122.85,55.56,6.01171963654191,9.26,999,50,"TC",54.6942583449901,51.6883985267192,0,0,"Oceania","Australia","AUS","HIC","Australasia"
"Lili2002_2002265N10315_2002100114",15,5,"c4","sr",6,"2002265N10315","Lili",2002,0.14953606790444,"NAt",0.308712904875461,0.250390724467877,-83.5831248380214,22.0105499603538,157.168290265401,3.2328094302554,0.243427834519293,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",143.96746998325,150.601258213695,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",20,5,"c4","sr",6,"2002265N10315","Lili",2002,0.184093193861277,"NAt",0.309312026577723,0.185420822433818,-83.249633704174,21.8318964137241,300.720560977038,4.57998251748252,0.182647126496619,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",132.349308956319,138.983097186764,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",25,10,"c4","sr",6,"2002265N10315","Lili",2002,0.156283042377931,"NAt",0.342859450021825,0.198692680970523,-82.8298082032817,21.552540174686,46.5000530504713,8.82677165354331,0.190476194024086,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",120.480936144286,127.114724374731,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",25,5,"c4","sr",6,"2002265N10315","Lili",2002,0.266173202127894,"NAt",0.249456162121508,0.198692680970523,-83.4147778242914,22.0376779498548,173.687573584388,3.62863886703383,0.195159426250625,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",120.480936144286,127.114724374731,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",30,5,"c4","sr",6,"2002265N10315","Lili",2002,0.237623192531537,"NAt",0.309107260804722,0.207333333333333,-83.4041084807216,22.09155334956,109.851644777784,3.04855643044619,0.206494649803919,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",110.26698065522,116.900768885665,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",35,5,"c4","sr",6,"2002265N10315","Lili",2002,0.259757229243895,"NAt",0.361262541146814,0.0783893023255814,-83.3499929972102,22.0914559306996,430.81789301143,3.68342498036135,0.2473965757148,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",101.709691195479,108.343479425924,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",40,5,"c4","sr",6,"2002265N10315","Lili",2002,0.198505068560297,"NAt",0.367937468125992,0.00571684951694777,-83.1850204208177,22.0345630238021,245.453646091386,2.82830930537353,0.238157577344572,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",94.5230262940722,101.156814524518,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",5,5,"c4","sr",6,"2002265N10315","Lili",2002,0.187196645291276,"NAt",0.3274952813988,0.316787381050889,-83.8290256458956,22.0077054464482,163.472687154658,3.10236220472441,0.233526690579468,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",30.5140856276209,37.1478738580662,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",65,5,"c4","sr",6,"2002265N10315","Lili",2002,0.193798028957054,"NAt",0.255862725184191,0.000895281258331112,-83.1981163114911,22.3520404455626,63.3541908946692,2.66141732283465,0.261904776096344,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",71.1913120733987,77.825100303844,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",80,5,"c4","sr",6,"2002265N10315","Lili",2002,0.192710855771328,"NAt",0.462677977335744,0.000654496097726501,-83.1082871047752,22.4418719721001,52.3805433516409,3.07874015748031,0.261904776096344,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",62.7347400374147,69.3685282678601,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lili2002_2002265N10315_2002100114",85,5,"c4","sr",6,"2002265N10315","Lili",2002,0.199408790538971,"NAt",0.468726071687375,0.000787235471951629,-83.0813373995403,22.4778053290532,86.6698385650036,2.70628683693517,0.261904776096344,2002,10,1,274,22.1,-84,146.6784,13.2675764608907,42.596,971,10,"h2",60.4374700021914,67.0712582326368,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Lingling2001_2001309N10130_2001110718",15,5,"c3","wl",2,"2001309N10130","Lingling",2001,0.316047173240405,"WP",0.287629552811107,0.000652251521298174,122.812526637386,11.006318724588,213.404237511579,3.47637795275591,0.247469077429434,2001,11,7,311,11.2,122.8,64.82,11.0317062956436,9.26,994,30,"TC",56.4744541311842,50.9586009833624,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
