"sampleID","obs_std","pred_en","pred_en_upr","pred_en_lwr","pred_en_rcl","pred_en_upr_rcl","pred_en_lwr_rcl","obs","Y","scale","pred_en_OOB","pred_en_OOB_lwr","pred_en_OOB_upr","pred_en_OOB_rcl","pred_en_OOB_upr_rcl","pred_en_OOB_lwr_rcl"
197,-1.63175502883914,-0.898332811851967,-0.106908531226644,-1.68975709247729,0.164650505930635,0.234632956093509,0.115541267324824,0.118579811,"damage","log10",-0.190227173637873,-0.969017354549483,0.588563007273737,0.226044895346462,0.320305951170229,0.159523401065494
198,-1.82808764478542,-1.84798506372695,-1.05552188290664,-2.64044824454726,0.107642306440288,0.153465537325914,0.0755014209553638,0.108605139,"damage","log10",-1.4034232599767,-2.17380897854928,-0.633037541404129,0.131338084495386,0.185407560765532,0.0930366181815591
199,-1.88935826284981,-2.26225381535341,-1.46849654853827,-3.05601108216855,0.0894258856109693,0.127568264024588,0.0626879191188554,0.105667505,"damage","log10",-0.779606626221534,-1.55440407156058,-0.00480918088248405,0.173635850630749,0.245602990656797,0.122756683636619
200,0.0246537033541017,-0.210473631278071,0.582672042966031,-1.00361930552217,0.224005912690072,0.319462587425286,0.157072066950085,0.248862943,"damage","log10",-0.334882251000559,-1.09289928971797,0.423134787716849,0.211874495078864,0.297448232445797,0.150919712300203
201,-0.893495848000341,-0.150833873737176,0.640794218618132,-0.942461966092485,0.230065459100601,0.327881548502578,0.161430601120741,0.16500732,"damage","log10",0.954937497802473,0.191075707466768,1.71879928813818,0.377377270135748,0.531183371675941,0.268106291742114
202,-1.37549949462914,-1.19687860191561,-0.405041868433497,-1.98871533539773,0.144057518498502,0.205325098076438,0.101071758057656,0.132989731,"damage","log10",-0.0517294485615623,-0.810782036496579,0.707323139373454,0.240499372621058,0.337790891945347,0.171230040863507
203,-0.729105369148236,-0.926587150565396,-0.133824552453353,-1.71934974867744,0.162581597958329,0.231823497570584,0.114021125001083,0.177604974,"damage","log10",-1.17897320083617,-1.92912468506248,-0.428821716609869,0.145216555095507,0.203151505844459,0.103803551867107
204,-1.58939813485297,-1.30348649813253,-0.511597489323278,-2.09537550694178,0.137345673392098,0.195763289045163,0.096360426367668,0.12084912,"damage","log10",-0.656862257735772,-1.46055316819406,0.146828652722517,0.183441133972527,0.262849336098378,0.128022578000851
205,2.68879424249418,2.20860035477135,3.00341870765619,1.4137820018865,0.661370968817468,0.943910380644963,0.463403695269965,0.819933206,"damage","log10",-0.102389596943596,-0.882114691158409,0.677335497271217,0.235107963278902,0.333287755265553,0.165849940550955
206,2.25542696874639,2.43294287439184,3.22675290191362,1.63913284687007,0.731222720631438,1.04313214335177,0.512578076109897,0.675377561,"damage","log10",1.28850680922189,0.530426910687641,2.04658670775614,0.438137331790483,0.6151134011443,0.312079563136441
207,1.13042037676162,1.23444761207352,2.02868829006381,0.440206934083232,0.427664292986875,0.610205820203673,0.299729601784061,0.408209998,"damage","log10",-0.127150255349224,-0.916677474759251,0.662376964060803,0.232516999514011,0.331063977578571,0.163304251517874
208,1.40432358065188,1.80745336096565,2.60038805006118,1.01451867187011,0.552682617266465,0.78812539259055,0.387575477582922,0.461446225,"damage","log10",1.80685950428116,1.04255839261452,2.57116061594781,0.552535746403318,0.777883396605693,0.392469812809524
209,-0.320765468210096,0.0801013913041684,0.870782540304256,-0.710579757695919,0.255115811466356,0.363428414288769,0.179083623352641,0.213217331,"damage","log10",0.374194501603457,-0.408654879560044,1.15704388276696,0.291004072390838,0.413102992283849,0.204993359355444
210,-0.346495165844568,0.13022810662784,0.921891131276134,-0.661434918020455,0.260903739172337,0.371837040430229,0.183066111529251,0.210776178,"damage","log10",0.356520476272665,-0.426963976554954,1.14000492910028,0.288711336860241,0.409964779967447,0.203320480452604
211,1.44943258103694,1.25018946159851,2.04208628246953,0.45829264072748,0.430687900318582,0.613875724038482,0.30216550389147,0.470856697,"damage","log10",0.635693519855741,-0.123577527749516,1.394964567461,0.327133918106151,0.459517466551751,0.232889080753647
212,-0.106425700081965,0.328833861135504,1.1206000849126,-0.462932362641587,0.285155992137908,0.406419845949594,0.200073743107121,0.234683663,"damage","log10",-0.22275884901455,-1.00226053287453,0.556742834845427,0.222777668052663,0.315776821749291,0.157167613215088
213,0.624320402596271,1.17300146393371,1.96433873937708,0.381664188490341,0.416063819301014,0.592882980148139,0.291978531223976,0.325473046,"damage","log10",1.30030063664077,0.525427249562358,2.07517402371918,0.440456047982536,0.623033774189673,0.311382044186473
214,1.05398967624387,1.01403896796691,1.80504576234251,0.223032173591302,0.387492278444548,0.552087418751343,0.271968280301954,0.394482835,"damage","log10",1.14239184550002,0.367556803091934,1.91722688790811,0.410402959056999,0.580513124443218,0.290140880043473
215,1.79921859654038,2.13621198370189,2.93028704621295,1.34213692119084,0.640287895946173,0.913516627095095,0.448780654380471,0.550649498,"damage","log10",1.73723117129603,0.954525083027491,2.51993725956457,0.535583269391417,0.76025349416023,0.377307622596132
216,1.73259243166345,1.74110898016581,2.53347959516772,0.94873836516389,0.536513576237801,0.764875225007397,0.376331731080308,0.53447253,"damage","log10",1.74381203730582,0.99915247888448,2.48847159572716,0.537163009553337,0.749622426338225,0.384919245601932
217,0.11692568687585,0.189395073420862,0.980049488897678,-0.601259342055954,0.267904709278753,0.381642432171549,0.18806329486306,0.259355084,"damage","log10",0.317597897131858,-0.462549795758993,1.09774559002271,0.283725658809847,0.402284010386689,0.200108001781383
218,0.946802630430008,0.923171856822703,1.71404057694908,0.132303136696329,0.372050231543115,0.530053296488805,0.261146144563614,0.376005846,"damage","log10",0.239921278008388,-0.544794520180694,1.02463707619747,0.274031774001156,0.389334567065993,0.192876306175742
219,-0.353608866017063,0.0637122976255005,0.855125460911905,-0.727700865660904,0.253251422817981,0.360890687737054,0.17771664755745,0.210106198,"damage","log10",0.194659798300064,-0.576343715041831,0.965663311641959,0.268536689773801,0.379193139831269,0.190172094850552
220,-0.596295833576985,-0.912780603451948,-0.121134765754712,-1.70442644114918,0.163589306229327,0.233143824541125,0.114785202504354,0.188481521,"damage","log10",-0.630872913770936,-1.41426363326779,0.15251780572592,0.185587264426348,0.263519441946657,0.130702434943025
221,0.447073462498101,0.203633355745458,0.994173643531888,-0.586906932040973,0.269617318607195,0.384062504650638,0.189275176859713,0.30065211,"damage","log10",0.367733629819393,-0.413562509998027,1.14902976963681,0.290163842054544,0.411623982282508,0.204543609847467
222,-0.124618868702527,-0.576922528955793,0.214648932970605,-1.36849399088219,0.190122838139815,0.270949802337562,0.133407344351205,0.232780569,"damage","log10",-0.604167865701267,-1.34981300407498,0.141477272672443,0.187818653484698,0.262220570714126,0.134527380902023
223,-0.817728618965933,-0.380361717098253,0.411955675241249,-1.17267910943775,0.207605579083523,0.295963771912979,0.145626189948942,0.17069853,"damage","log10",0.307576013273652,-0.458473660953276,1.07362568750058,0.28245593199928,0.39796482059817,0.200473382048355
224,-2.04492056643182,-1.89492524635064,-1.10118432285937,-2.68866616984192,0.105404565164225,0.150361150531036,0.0738895806411518,0.098561076,"damage","log10",-0.804327280119692,-1.54955508229615,-0.0590994779432311,0.171725403405048,0.239707413023446,0.123023371712507
225,-0.530986305675779,-1.1602146499188,-0.369080523670368,-1.95134877616722,0.14644082058533,0.208656395311777,0.102776212067027,0.194071931,"damage","log10",-1.44209467565543,-2.2305064764126,-0.653682874898265,0.129084551767653,0.183702340769875,0.0907055480905903
226,-0.952508128196919,-0.737352743805106,0.0534745412197679,-1.52818002882998,0.176950630949598,0.252093717484978,0.124205894957801,0.160706422,"damage","log10",0.168491784929077,-0.613455646398006,0.950439216256161,0.265410108774255,0.376618306105682,0.187039569499298
227,-0.400620238543332,-1.34169210453309,-0.548950329067363,-2.13443387999881,0.135017205038261,0.19251790738131,0.094690649323532,0.205731813,"damage","log10",-1.66959280552683,-2.41938496665603,-0.919800644397622,0.11658867800746,0.163076151412576,0.0833532047560873
228,0.229586550469993,0.618394174215441,1.40901807102699,-0.172229722596104,0.324610954198529,0.462416738897462,0.227872961166844,0.272767236,"damage","log10",-0.127489287872223,-0.896391047716012,0.641412471971565,0.232481721914332,0.327972284464374,0.164793653562894
229,0.322100541589095,0.016877784822592,0.807513786142074,-0.77375821649689,0.247998388510092,0.353282062215452,0.174090924169522,0.28429798,"damage","log10",0.895199537012562,0.109600348885374,1.68079872513975,0.3674216238756,0.522225957990349,0.258506203350922
230,-0.58788490350581,-0.631479331432428,0.159467335856449,-1.42242599872131,0.185536903120426,0.264340321728664,0.130225847477227,0.189192352,"damage","log10",-0.526342506850717,-1.27107280712503,0.2183877934236,0.194475691104948,0.271403563584639,0.139352608091133
231,1.02858942950384,0.873150464940477,1.66395295932809,0.0823479705528689,0.363813762015517,0.518303583779879,0.255372444980231,0.390023852,"damage","log10",0.448694666298009,-0.338995264909955,1.23638459750597,0.300870330394167,0.428035190144533,0.211484844694494
232,-0.464847730917679,-0.595224489539153,0.198206557524863,-1.38865553660317,0.188571914615892,0.268963284981304,0.132209000140578,0.199902311,"damage","log10",-1.20974787156787,-1.97345905045934,-0.446036692676396,0.143230194427336,0.201592346706537,0.101764223348997
233,1.04264539576739,0.547225705663795,1.3394205064355,-0.244969095107906,0.314434682605836,0.448235396250657,0.220574212684766,0.392485095,"damage","log10",-0.370713175821224,-1.15904113354882,0.417614781906369,0.208503989119544,0.296714309457575,0.146517751564586
234,0.349566997895965,0.316466687704523,1.10707970170082,-0.474146326291773,0.283582054457353,0.403968037579981,0.199072139697021,0.287814267,"damage","log10",-0.0652950597350526,-0.869291095950135,0.73870097648003,0.239043673777616,0.342567942127477,0.166804510714652
235,-2.58903722670981,-2.72385937827949,-1.92902006605865,-3.51869869050033,0.072734898961022,0.103808412231892,0.0509627824289636,0.07725875,"damage","log10",-0.913446297004451,-1.6946835598052,-0.132209034203705,0.163540575773634,0.23199117022373,0.11528680121135
236,-2.81787552288326,-2.11000243378244,-1.31430442512868,-2.90570044243619,0.0957316922999437,0.136682321398129,0.0670500531222071,0.06973797,"damage","log10",-0.615844458867789,-1.39581858007703,0.16412966234145,0.186839712517605,0.264892469314838,0.131785846022561
237,-0.156128423887575,-0.670366219111628,0.122983800619299,-1.46371623884255,0.182335829001935,0.260059220684786,0.127841475684956,0.229520954,"damage","log10",-2.15195098638119,-2.93667679292808,-1.3672251798343,0.0939512073255368,0.133483121089386,0.0661269326480249
238,-0.778620514516977,-1.0204112810656,-0.22919262750695,-1.81162993462424,0.155896071115669,0.22213712465623,0.109408029058236,0.173712498,"damage","log10",-0.990194553167508,-1.77432785273166,-0.206061253603357,0.158018623263085,0.224448701811782,0.111249853959503
239,0.623820599215282,0.717928737468749,1.50940285497831,-0.0735453800408095,0.339398018569078,0.483665301428441,0.23816266055972,0.325400251,"damage","log10",0.219678855605745,-0.557670683634442,0.997028394845932,0.271560427873446,0.384553506986241,0.191768023557377
240,-0.596282828866684,-1.23222929571502,-0.441006837600062,-2.02345175382999,0.141796319322043,0.202046658827991,0.0995126387632858,0.188482618,"damage","log10",-1.40711874716775,-2.17704761572518,-0.637189878610314,0.131121044788519,0.185063327778854,0.0929018655007531
241,0.197566047918575,-0.532154202308808,0.259337835634647,-1.32364624025226,0.193970518954506,0.276423422697501,0.136112062633181,0.268886196,"damage","log10",-1.49582281012264,-2.27766210746209,-0.71398351278319,0.126017642423344,0.17881102744293,0.0888113357941885
242,-0.632518473778699,-1.12090806024978,-0.329816165690766,-1.9119999548088,0.149039716904966,0.212355422470598,0.104602166295932,0.185450637,"damage","log10",-1.4702254842032,-2.2493306261439,-0.691120342262502,0.1274695930608,0.180650064428622,0.0899445965130333
243,-0.539295255548434,0.024785375645337,0.815990693506809,-0.766419942216135,0.248877608717858,0.354624885921058,0.174663613807711,0.193351591,"damage","log10",-0.0824255389384398,-0.862962744216667,0.698111666339787,0.237218017801589,0.336401201622585,0.167277606911903
244,-2.064758001292,-1.85962657023023,-1.06677963532878,-2.65247350513168,0.107082938954547,0.152694270131682,0.0750961762039561,0.097689911,"damage","log10",-0.88652982168862,-1.6485176470697,-0.124541996307544,0.165522550281896,0.232788577672085,0.117693552346096
245,-2.27597798085314,-1.76199186788158,-0.968351744026477,-2.55563199173669,0.111865751656397,0.159570928587445,0.0784224702107509,0.0888783,"damage","log10",-0.444153440662864,-1.21117186280752,0.322864981481789,0.20176232811271,0.284395260840296,0.143138943051237
246,-0.98227768090887,-1.65978570086647,-0.8673223921027,-2.45224900963024,0.117101523477876,0.166951543919331,0.0821362083807106,0.1585795,"damage","log10",-1.49019402417684,-2.28447269977734,-0.695915348576347,0.126335497479894,0.180262809192759,0.0885410473461846
247,-0.960601745264914,-1.24989127718217,-0.45606895882723,-2.0437135955371,0.140679906095795,0.200689249729025,0.0986143303931016,0.160125356,"damage","log10",-0.389526241651344,-1.15558708408379,0.376534600781108,0.206755822511974,0.291308999946317,0.146744419672858
248,-0.866312463670382,-0.570597424224895,0.220229031256599,-1.36142387970639,0.190661793444838,0.27162730186143,0.133830138688146,0.167027021,"damage","log10",-0.318900483229661,-1.10671393271638,0.468912966257055,0.213395369941051,0.303605134722148,0.149989505131238
249,-1.82684175711235,-1.4681602319584,-0.676566732427268,-2.25975373148953,0.127587466601442,0.181830547825793,0.0895260000501691,0.108665713,"damage","log10",-0.827685985556684,-1.60848359569418,-0.0468883754191862,0.16993952811552,0.241021002008757,0.119821272733221
250,-0.857193598103067,-1.47626229017543,-0.684255568760659,-2.2682690115902,0.127125668510585,0.181205927147285,0.0891854689782161,0.167710067,"damage","log10",-1.2199608144639,-1.97424947728864,-0.465672151639146,0.142577019895396,0.199828567711503,0.101728230528083
251,-1.2096132215672,-0.744946458386687,0.0465391184278388,-1.53643203520121,0.176350280945121,0.251312454880541,0.123748031525958,0.143238826,"damage","log10",1.15900446215198,0.376658246523441,1.94135067778053,0.413465626872423,0.586814567480706,0.291325120538402
252,-0.417216976542819,-0.140524772368437,0.650985697255801,-0.932035241992675,0.231129382569462,0.329380476924516,0.162185664389523,0.204209345,"damage","log10",-0.447929993156424,-1.21129880401489,0.315438817702038,0.20142160268518,0.283451631827704,0.143130811301616
253,-0.862624101785239,-0.301955753494321,0.48895714605963,-1.09286865304827,0.215019808622567,0.306340924454887,0.150921781614242,0.167302961,"damage","log10",0.0536456508295313,-0.717857106302103,0.825148407961165,0.252113023336258,0.356081292018876,0.17850130843824
254,-0.880401974198959,-0.509614001826912,0.281254598511214,-1.30048260216504,0.195937144931515,0.279148123566436,0.137530441807812,0.165977116,"damage","log10",0.283087348223336,-0.504127925166379,1.07030262161305,0.279377184961252,0.397373399744828,0.19641881295274
255,-0.667436018567684,-0.931013049901605,-0.139937755379459,-1.72208834442375,0.162259877430532,0.231190111940427,0.113881461463869,0.1825751,"damage","log10",-0.0388117928516304,-0.782343560197392,0.704719974494131,0.24189377956869,0.337397584147763,0.173423294484528
256,0.206986096887014,-0.242988214790494,0.547484494770872,-1.03346092435186,0.220769845362949,0.314471102400208,0.154988246136374,0.270022183,"damage","log10",-0.974658949035747,-1.74091942176103,-0.208398476310467,0.159121134424849,0.22421404888243,0.112925731223594
257,-0.417378899058605,-0.281120943110782,0.510101665031228,-1.07234355125279,0.217034137085609,0.309253620994857,0.152314519419251,0.204194547,"damage","log10",-0.842653458595359,-1.57510998085248,-0.110196936338241,0.168804974498649,0.234287899212117,0.121624375442843
258,0.339606463302243,0.243979718367236,1.03455372770044,-0.54659429096597,0.274529958792529,0.391066328267896,0.192721011313964,0.28653411,"damage","log10",-0.476838642700741,-1.2176223521867,0.263945066785218,0.198832416055997,0.276993979079119,0.142726314146247
259,-0.0390283835187659,-0.0757928142775341,0.714659232178272,-0.86624486073334,0.237923230774731,0.338901758251308,0.167032074529131,0.241870333,"damage","log10",-0.201902561367105,-0.953211530328331,0.549406407594121,0.224866834383998,0.314741708213454,0.160655839014472
260,-2.68720864610561,-1.48687985837401,-0.694728125105979,-2.27903159164204,0.126523021822109,0.180358614572205,0.0887569195902708,0.073937795,"damage","log10",-0.661214011355482,-1.46024790568183,0.137819882970864,0.183084211344772,0.261791707780299,0.128040069442794
261,1.50490778259492,1.21323605911889,2.0068349737243,0.419637144513469,0.423623639676905,0.604266899010031,0.296982986139257,0.482693269,"damage","log10",0.846026367540864,0.0808141888572033,1.61123854622452,0.359424040311113,0.506218863036349,0.255197208532879
262,-0.000250473640122089,0.0354119408175762,0.826408639018547,-0.755584757383394,0.250064054153195,0.356282181740957,0.175512653689196,0.246104587,"damage","log10",-0.743572313389819,-1.51242173281757,0.0252771060379293,0.176458768062843,0.248932385506751,0.125084957358479
263,0.416742964490587,0.0760944143312589,0.866645804325941,-0.714456975663423,0.254658722461383,0.362756195529066,0.178773142195631,0.296598561,"damage","log10",-0.358379560159229,-1.09625722313134,0.379498102812878,0.209658079582002,0.291695618835998,0.150693076945824
264,0.442099802750593,-0.121332099339017,0.669170333758894,-0.911834532436927,0.233123235238011,0.332072053982573,0.163658586008833,0.299983623,"damage","log10",-0.529391070284508,-1.26135809755803,0.202575956989017,0.194210535856016,0.269489757074943,0.139959799017489
265,-0.55271145911102,-0.36033890292497,0.430903670468561,-1.1515814763185,0.209474312582573,0.298484235618503,0.147007722337553,0.19219412,"damage","log10",-0.210930693819814,-0.983035622698637,0.561174235059009,0.22396009569545,0.316403706716185,0.158525716985064
266,0.49346906169149,0.809008162097489,1.60075418071775,0.0172621434772323,0.353518416020183,0.503849138434135,0.248041052236028,0.306960138,"damage","log10",0.508904656559232,-0.256069053794533,1.273878366913,0.309087993818578,0.43527827102231,0.2194811785537
267,-0.553313200127423,-0.317805267766283,0.474818033103383,-1.11042856863595,0.21349999287715,0.304408556931181,0.149740360185893,0.192142368,"damage","log10",0.171239375971054,-0.60173090637434,0.944209658316447,0.265736675928718,0.375569755748124,0.188023609070916
268,1.5606760186053,0.886196322090665,1.67841216116675,0.0939804830145763,0.365944137216126,0.521668469986384,0.256705396755818,0.494892292,"damage","log10",-0.597951414050475,-1.38421250421687,0.18830967611592,0.188341918211618,0.267774602623396,0.132472153102292
269,-0.00726129100959719,0.437307953594915,1.2287782623842,-0.354162355194375,0.299340978218751,0.426580562495641,0.210054158859792,0.245333607,"damage","log10",0.743159837508109,-0.0467898798027716,1.53310955481899,0.343252231754608,0.488824210359043,0.24103162672319
270,-0.413190372576072,-0.59428265714165,0.197190740249562,-1.38575605453286,0.188651416619361,0.268841035849893,0.132380672020483,0.204577679,"damage","log10",-0.630804073483327,-1.32479681092084,0.063188663954182,0.185592982285331,0.25319208050417,0.136041992328412
271,-0.119619923930498,0.00320782303763162,0.794228758097025,-0.787813112021762,0.2464857879643,0.351187807378,0.172999296649807,0.23330194,"damage","log10",0.0756926257792843,-0.708204883094038,0.859590134652606,0.254612934324567,0.361612518306195,0.17927406559104
272,0.60427279323725,0.491359347289911,1.28275025567307,-0.300031561093243,0.306670445974321,0.437010006129194,0.215205055067516,0.322565901,"damage","log10",-0.60076165125819,-1.36534495845217,0.163821655935787,0.188105188486356,0.264855957339305,0.133595492021189
273,-0.361066918100954,-0.419594725168558,0.372129844608581,-1.2113192949457,0.203992151712335,0.290735301489152,0.143129498712701,0.209406073,"damage","log10",-1.05733959179688,-1.8397234463305,-0.274955737263259,0.153340743108744,0.217633805018031,0.10804104396922
274,1.31680393952932,1.36944942783306,2.16230817755446,0.576590678111662,0.454300012906533,0.647809785285159,0.318594294829965,0.443721281,"damage","log10",1.59650677643714,0.833059895467978,2.3599536574063,0.502892280825741,0.707722589531562,0.357344318034994
275,-1.46711957538871,-1.09309198604398,-0.301826753870583,-1.88435721821737,0.150906697527727,0.21503222272587,0.105904273648124,0.127646903,"damage","log10",-0.685860151259958,-1.46284346214157,0.0911231596216578,0.181075845980021,0.256377337235151,0.127891421102118
276,0.0635872485272394,-0.0894101958186596,0.702143937857683,-0.880964329495002,0.236477645709601,0.33700882592786,0.165935348329204,0.25323725,"damage","log10",-0.501382192350011,-1.29037134067514,0.287606955975116,0.196660327962203,0.279942859835157,0.138154209816157
277,0.163454329713693,0.195413829618771,0.986555557524284,-0.595727898286741,0.268627326080576,0.382755300111595,0.188529434592183,0.26481242,"damage","log10",0.15386111553952,-0.618484353161477,0.926206584240517,0.26367791495665,0.372555884008024,0.18661909748388
278,1.01020104229348,0.940461324925068,1.73208677191783,0.148835877932307,0.374940248834674,0.534351589841341,0.263085565513051,0.386827277,"damage","log10",0.601015002817311,-0.178061569897188,1.38009157553181,0.322095940953791,0.456468928150655,0.227278986105858
279,0.655817724642002,1.21389516339779,2.00599071465942,0.421799612136168,0.423748617880369,0.604038623986622,0.297270545334366,0.330093548,"damage","log10",0.90784005381943,0.128982350121733,1.68669775751713,0.369506088210503,0.523606496579393,0.260758317776001
280,-1.76385336229159,-1.31877022723347,-0.527077498478822,-2.11046295598811,0.136409414950446,0.194411730554459,0.0957119636456835,0.111772595,"damage","log10",0.299550976232336,-0.499621129778275,1.09872308224295,0.281443294546483,0.402460036452857,0.196815387543346
281,-0.951415049153698,-1.14785338027003,-0.356161360130118,-1.93954540040995,0.147253207644482,0.209866319413205,0.103320567217345,0.160785059,"damage","log10",-0.550760303246845,-1.32201606918083,0.220495462687139,0.192362022667926,0.271659692586737,0.136211402628606
282,1.8227090119628,1.32879559933954,2.12068751222848,0.536903686450597,0.446109044823298,0.63585466681292,0.3129854827844,0.556469012,"damage","log10",0.820043001601271,0.0365093167560397,1.6035766864465,0.355268612505572,0.504486000798117,0.250186896825591
283,0.860969540965526,0.948158963257777,1.74065700655947,0.155660919956087,0.376234157923773,0.536405062238243,0.263890390963053,0.361835827,"damage","log10",1.44460606591976,0.660219558218423,2.22899257362111,0.469840707181702,0.667434544442443,0.330744478186115
284,0.258309938100207,1.06634232921242,1.8584735204859,0.274211137938951,0.396669716626778,0.565447629855175,0.27826956163751,0.276296289,"damage","log10",1.52382598969937,0.733079519347257,2.31457246005149,0.486797454173247,0.693493664330225,0.34170717567899
285,1.3169490314699,1.22727329542692,2.02382705714751,0.430719533706338,0.426293340508719,0.608879689482705,0.298459638744847,0.443750095,"damage","log10",-0.993397618783969,-1.78176951824516,-0.205025719322777,0.157792263741826,0.224552746070975,0.110879955522344
286,1.22706137937012,1.22060554300458,2.01210388140387,0.429107204605282,0.425023128872361,0.605693483330677,0.298244351388918,0.426252912,"damage","log10",0.698764065860129,-0.0874055451392507,1.48493367685951,0.336499437579284,0.478397560590241,0.23668990149421
287,1.56975190814688,1.48980603231055,2.28186233833031,0.6977497262908,0.479441889787347,0.683415403992703,0.336346714370104,0.496906564,"damage","log10",0.746478317954506,-0.0266074138005147,1.51956404970953,0.343762397242993,0.485869818566763,0.243218617914649
288,2.30693271519397,2.28126876058114,3.07493598623603,1.48760153492625,0.683233877258043,0.974610951188999,0.478969100915155,0.691126573,"damage","log10",-0.0505245159330096,-0.832340606838565,0.731291574972545,0.240629099425634,0.341433856404198,0.169585887293629
289,0.737626172831152,1.06289529377005,1.85447408168882,0.271316505851282,0.396058245790438,0.564436425974422,0.277909303581529,0.342403199,"damage","log10",1.50461263676507,0.782458152983083,2.22676712054706,0.482629513873005,0.666770118214819,0.349342661433198
290,-0.0629882007209634,-0.298396224662019,0.492487787434636,-1.08928023675867,0.215362618132663,0.306825361885707,0.151164352920187,0.239290595,"damage","log10",-0.999337191972204,-1.79585655383795,-0.202817830106459,0.157373373974833,0.224774742577172,0.110183103992298
291,-0.272439596813019,-0.621667564018456,0.169961155724424,-1.41329628376134,0.186353424080777,0.265584702074062,0.130759032411986,0.217879017,"damage","log10",-0.375425327920879,-1.15127577569004,0.400425119848284,0.208064739178455,0.294440404742579,0.147027836506496
292,1.04520078970003,1.15220194496485,1.94640055531483,0.358003334614875,0.412208775160367,0.58814229357602,0.288903002173313,0.392934218,"damage","log10",1.35601102000003,0.563757872647523,2.14826416735254,0.451575924862806,0.643750865954115,0.316769773371045
293,-1.02321145916126,-0.197879869859607,0.592892990054256,-0.988652729773471,0.225272034008601,0.320927260606295,0.158127699125653,0.155700824,"damage","log10",-0.387074180244259,-1.17289133778536,0.398742977296843,0.206982842091522,0.294218823679641,0.145612358803161
294,0.0187001342421691,-0.0326227994544848,0.76150336300399,-0.82674896191296,0.242564717317615,0.346081772676296,0.170010808810805,0.248200734,"damage","log10",0.903197873880551,0.12288536489154,1.68351038286956,0.368739206447603,0.522860109139783,0.260047764200841
295,-0.0661069445995166,0.198306508001448,0.990861176216529,-0.594248160213632,0.268975316584129,0.383493563247238,0.188654329212013,0.238956832,"damage","log10",0.604016394323746,-0.180185630595697,1.38821841924319,0.322528888738453,0.458132184011351,0.227063034864812
296,0.654008616433265,-0.0608529383286341,0.729860726189687,-0.851566602846955,0.239519376188692,0.341215283069172,0.168132948365593,0.329826394,"damage","log10",-0.544662298884601,-1.29160066395628,0.202276066187074,0.192887719943822,0.269453590101409,0.138078221526474
297,0.887743348502846,1.45410518232138,2.24585444140976,0.662355923233004,0.471842380657566,0.672490345557996,0.331060860063156,0.366197591,"damage","log10",1.91037448245217,1.13614854069298,2.68460042421136,0.578735560501588,0.818395701188678,0.409257830292378
298,0.0688690652076697,0.126078357442568,0.918516876052675,-0.666360161167539,0.260419639450737,0.371275942581657,0.182663029928841,0.253836572,"damage","log10",0.568599339483867,-0.185190330039022,1.32238900900676,0.317456884831356,0.444831778611406,0.226555022758091
299,0.223230670616656,0.629862521506829,1.42103310276311,-0.161308059749448,0.326281332793271,0.464909970095139,0.228989514050575,0.271992442,"damage","log10",0.0812409212822895,-0.701732739548512,0.864214582113091,0.255245951160672,0.362361702670766,0.179794098282815
300,-2.35583856198695,-1.58490485196451,-0.792880517159861,-2.37692918676915,0.121092385152856,0.172607398244505,0.0849521277253496,0.085757786,"damage","log10",-0.62906806805723,-1.39852646337279,0.140390327258328,0.185737232760928,0.262093042943284,0.131626231838411
301,-1.01880225360148,-0.753863490744249,0.0380029444928837,-1.54572992598138,0.175647910697304,0.2503541937656,0.12323415904594,0.156008374,"damage","log10",-1.08268113540272,-1.87070708995015,-0.294655180855292,0.151611460023971,0.21572349798493,0.106553226817257
302,-0.89685047721709,-1.0953004901683,-0.30139074527332,-1.88921023506327,0.150757614562512,0.215074186725457,0.105674505595556,0.164759773,"damage","log10",-0.878087170733776,-1.68961624241463,-0.0665580990529222,0.166149153538726,0.238908588727399,0.115548550885853
303,-0.336426479355399,0.214202160226616,1.00543331008342,-0.577028989630193,0.270895631195103,0.386002756251663,0.1901137797906,0.211728117,"damage","log10",0.516581655206555,-0.28030159790616,1.31346490831927,0.310151783542709,0.443058695109093,0.217113736614598
304,-0.460177987414285,-0.261446139783193,0.534992662796837,-1.05788494236322,0.218953635738506,0.312717910913808,0.15330332203557,0.200320527,"damage","log10",-0.758861200575035,-1.55587329686601,0.0381508957159363,0.175255478775209,0.250370771444094,0.122675992343563
305,-0.348102914153225,-0.169428886938226,0.621083211097928,-0.95994098497438,0.228158778490759,0.325001846564575,0.160172715178871,0.210624571,"damage","log10",-0.330549362912141,-1.1101021472574,0.449003421433119,0.212285751988287,0.30091190799852,0.149762237051297
306,0.186267323950112,0.763425077312962,1.55495178988048,-0.0281016352545528,0.346379549042348,0.493626077176877,0.243056024675515,0.267529957,"damage","log10",0.4815384923697,-0.276774433749193,1.23985141848859,0.305325505530034,0.428699825982187,0.217456734706126
307,-0.665294466576515,-0.410395787163719,0.380317375083947,-1.20110894941138,0.204833704458816,0.291802591715883,0.14378503712254,0.182750171,"damage","log10",0.0720210085402321,-0.698477780666651,0.842519797747115,0.254194895135786,0.358860422409497,0.180056202016506
308,0.248928442140705,0.150572685120373,0.942749636365252,-0.641604266124506,0.263290140876495,0.375324429498686,0.184698071413461,0.275138654,"damage","log10",0.305083527743451,-0.476320860303412,1.08648791579031,0.282141028820277,0.400262277586851,0.198878496928783
