ID,damage,damage_lwr,damage_upr,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
7766,0.25243307,0.176827024,0.360366044,14.03075542,32.70039859,9.126542711,177.3406046,0.001631781,8.509937865
7767,0.192055638,0.134356455,0.27453365,15.14295723,36.12182734,9.192093374,55.78794441,0.046155642,8.706163609
7768,0.249547506,0.174960537,0.355931451,59.59475816,38.01141934,7.660067677,199.8101008,-0.000724153,10.33193311
7769,0.116023447,0.081286337,0.165605202,75.76206422,44.01749606,1.600717202,207.8038078,0.031384446,8.112486427
777,0.228113104,0.15991316,0.325399036,65.86869718,54.52825145,23.08438313,585.480822,0.012598518,5.430311893
7770,0.168256114,0.117948409,0.240021211,55.18229189,36.339879,12.32286638,196.4241735,0.008799318,10.20882558
7771,0.234466664,0.164027501,0.335154876,19.67901155,16.58730021,8.87663771,131.835198,0.014439765,11.75263175
7772,0.181091342,0.126984024,0.258253543,51.42501656,36.32948671,0.634936726,107.8851228,0.022952841,10.42888663
7773,0.140724819,0.098639057,0.200767072,80.24760687,36.91474752,3.623600657,178.6281655,0.051829876,9.803190447
7774,0.187605942,0.131559822,0.267528406,60.50082074,39.2451649,3.614958314,149.2126491,0.022707501,9.434947193
7775,0.206809325,0.145027129,0.294911009,67.97350018,41.00398364,6.520062844,76.79592539,0.012669416,8.617421594
7776,0.10788838,0.075547526,0.154073907,71.22212297,35.94353179,3.370899521,195.0152015,0.023875659,11.00344226
7777,0.204116883,0.143123839,0.291102463,76.2622758,28.24101818,3.407054933,87.52828972,0.014754212,10.45479229
7778,0.179361195,0.125758216,0.255811822,44.00161822,36.37423002,4.655909381,154.0645516,0.03376345,10.9597717
7779,0.199358533,0.13980544,0.284279528,26.09781554,26.95917714,7.497650999,116.2341518,0.004816327,12.87300887
778,0.228908804,0.160027884,0.327438189,93.37617645,58.97726276,27.24382214,664.3155014,-0.000336481,5.331933108
7780,0.191134983,0.134034682,0.272560662,40.83895011,35.62645164,5.488222731,28.60055925,0.028692077,9.030691126
7781,0.139776274,0.09789476,0.199575615,56.00956502,42.6779659,7.839607542,291.9071412,0.008214437,10.08702046
7782,0.209583373,0.14697996,0.29885156,90.40837816,30.33845098,10.75648549,191.8435495,0.263587158,5.430311893
7783,0.296418482,0.20778047,0.422868986,138.9831043,27.81725346,16.20748119,196.1876586,0.246976103,5.70442055
7784,0.209133062,0.146652938,0.298232263,114.8595217,40.12661313,11.94700602,219.0856146,0.21743323,5.403489323
7785,0.209028384,0.146578443,0.298085204,117.9158574,34.7874623,14.9159245,270.6782289,0.250652159,5.331933108
7786,0.265451935,0.186133384,0.378571153,113.5033912,33.11592197,19.5787232,267.2923017,0.260175629,5.208825578
7787,0.174462794,0.121949175,0.249589771,78.00011082,13.36334317,16.13249453,202.7033261,0.265816076,6.752631746
7788,0.222671896,0.156163561,0.317505395,109.7461158,33.10552968,7.89079355,178.753251,0.274329152,5.428886633
7789,0.202165204,0.14173447,0.288361538,123.1081796,34.63464101,4.164234585,415.2267279,0.195056554,5.046521265
779,0.255716178,0.178999368,0.365312819,88.96371018,57.30572243,31.90662084,660.9295742,0.009186989,5.208825578
7790,0.191088798,0.133964107,0.272572477,104.9276539,31.64760139,6.393403593,321.9411623,0.248836083,5.540381178
7791,0.151842719,0.106394321,0.216705282,72.08076069,20.66022413,13.75512781,133.5537771,0.22538965,6.404076862
7792,0.246359672,0.172776716,0.351280482,129.5432222,32.71957476,10.62675635,265.8833296,0.27525197,6.003442262
7793,0.241051282,0.169047829,0.343723552,92.2875716,28.92575017,14.00237148,280.7433368,0.242649647,5.771574838
7794,0.292392527,0.205039142,0.416961314,134.5833751,25.01706114,10.66291176,158.3964179,0.266130524,5.454792291
7795,0.210436718,0.147571211,0.300083005,102.3227175,33.15027298,11.9117662,224.9326797,0.285139761,5.959771698
7796,0.128785432,0.090245478,0.183784138,84.41891481,23.73522011,14.75350782,187.1022799,0.256192638,7.873008871
7797,0.243805418,0.170969607,0.347670458,96.48770075,30.51096381,10.92210909,240.6924941,0.232641619,6.261133772
7798,0.256874,0.179937963,0.366705563,116.2206498,29.89551091,11.67311827,213.6134169,0.235086801,6.117978185
7799,0.143746849,0.100698169,0.205198929,114.3306643,39.45400886,15.09546437,362.7752694,0.259590748,5.087020455
78,0.143244595,0.100373485,0.204426636,71.46491619,49.19622397,13.05004115,563.6593034,0.02460655,5.428886633
780,0.224464863,0.157356159,0.320193852,53.46042984,37.55314364,28.46039217,596.3405986,0.014827436,6.752631746
7800,0.155212428,0.108694384,0.221638844,64.00170886,31.4847817,10.75648549,248.6389642,0.198617256,5.430311893
7801,0.227457965,0.159434523,0.324503908,112.576435,28.96358418,16.20748119,252.9830734,0.182006201,5.70442055
7802,0.182600168,0.128022188,0.260445645,88.45285239,41.27294385,11.94700602,275.8810293,0.152463328,5.403489323
7803,0.167778411,0.117624283,0.23931789,91.50918812,35.93379302,14.9159245,327.4736437,0.185682257,5.331933108
7804,0.175196059,0.122748624,0.25005298,87.09672185,34.26225269,19.5787232,324.0877164,0.195205727,5.208825578
7805,0.159005881,0.111318369,0.227122175,51.59344151,14.50967389,16.13249453,259.4987408,0.200846174,6.752631746
7806,0.182115679,0.127653155,0.259814342,83.33944652,34.2518604,7.89079355,235.5486657,0.20935925,5.428886633
7807,0.148090908,0.10380173,0.211276989,96.70151025,35.78097173,4.164234585,472.0221426,0.130086652,5.046521265
7808,0.186056647,0.130429563,0.265408204,78.52098462,32.79393211,6.393403593,378.7365771,0.183866181,5.540381178
7809,0.182345457,0.127664787,0.260446645,45.67409139,21.80655485,13.75512781,190.3491919,0.160419748,6.404076862
781,0.358402821,0.251192243,0.511371612,85.20643485,57.29533014,20.21869119,572.3905235,0.023340512,5.428886633
7810,0.13521827,0.094766703,0.192936759,103.1365529,33.86590548,10.62675635,322.6787444,0.210282068,6.003442262
7811,0.136485217,0.095590398,0.194875373,65.88090229,30.07208089,14.00237148,337.5387515,0.177679745,5.771574838
7812,0.178522222,0.125183361,0.254588017,108.1767058,26.16339186,10.66291176,215.1918326,0.201160622,5.454792291
7813,0.160859931,0.112777802,0.229441584,75.91604818,34.2966037,11.9117662,281.7280945,0.220169859,5.959771698
7814,0.095075177,0.066579588,0.135766676,58.0122455,24.88155083,14.75350782,243.8976947,0.191222736,7.873008871
7815,0.156297625,0.109454368,0.223188421,70.08103144,31.65729453,10.92210909,297.4879089,0.167671717,6.261133772
7816,0.20145589,0.141228703,0.287367049,89.81398051,31.04184163,11.67311827,270.4088316,0.170116899,6.117978185
7817,0.157450304,0.110350694,0.224652853,87.92399498,40.60033958,15.09546437,419.5706841,0.194620846,5.087020455
7818,0.22483962,0.157628099,0.320709663,76.14707218,29.85037183,10.75648549,135.9616079,0.211889115,5.430311893
7819,0.214834027,0.150605368,0.306454278,124.7217983,27.32917431,16.20748119,140.305717,0.19527806,5.70442055
782,0.270863315,0.189810887,0.386526489,80.38797295,55.83740185,18.72130123,715.5784349,-0.002152557,5.540381178
7820,0.231562823,0.162394796,0.33019125,100.5982157,39.63853398,11.94700602,163.203673,0.165735186,5.403489323
7821,0.16975481,0.119031619,0.242092778,103.6545514,34.29938315,14.9159245,214.7962873,0.198954115,5.331933108
7822,0.282405681,0.19804625,0.402698706,99.24208518,32.62784282,19.5787232,211.4103601,0.208477586,5.208825578
7823,0.155808114,0.109102994,0.222506894,63.73880484,12.87526402,16.13249453,146.8213845,0.214118033,6.752631746
7824,0.234070922,0.164156177,0.333762625,95.48480985,32.61745053,7.89079355,122.8713094,0.222631109,5.428886633
7825,0.112123968,0.078514101,0.160121353,108.8468736,34.14656186,4.164234585,359.3447863,0.14335851,5.046521265
7826,0.218063761,0.15291063,0.310977752,90.66634795,31.15952224,6.393403593,266.0592207,0.197138039,5.540381178
7827,0.138984068,0.097434431,0.198252005,57.81945471,20.17214498,13.75512781,77.67183554,0.173691606,6.404076862
7828,0.222136925,0.155747239,0.31682625,115.2819163,32.23149561,10.62675635,210.001388,0.223553927,6.003442262
